0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,1,1,1,0,0,0,3*,3,,150.00,0,0
Arun Jaitley Stadium,2,2,1,0,0,0,45*,60,60.00,109.09,3,0
Barabati Stadium,1,0,0,0,0,0,0,0,,,1,1
Brisbane Cricket Ground,1,0,0,0,0,0,0,0,,,2,0
Eden Gardens,1,0,0,0,0,0,0,0,,,1,0
Gaddafi Stadium,1,1,0,0,0,1,0,0,0.00,,4,0
Lal Bahadur Shastri Stadium,1,0,0,0,0,0,0,0,,,0,0
MA Chidambaram Stadium,2,1,0,0,0,0,27,27,27.00,135.00,0,0
Madhavrao Scindia Cricket Ground,1,0,0,0,0,0,0,0,,,0,0
Melbourne Cricket Ground,4,2,0,0,0,0,38,42,21.00,65.63,5,1
Nehru Stadium (Indore),1,0,0,0,0,0,0,0,,,1,0
Sardar Patel Stadium,1,1,0,0,0,0,6,6,6.00,85.71,1,0
Sector 16 Stadium,1,1,0,0,0,0,8,8,8.00,80.00,0,1
Sydney Cricket Ground,3,2,0,0,0,0,11,15,7.50,44.12,2,1
WACA Ground,2,2,0,0,0,0,9,13,6.50,38.24,4,0
Overall (15),23,13,2,0,0,1,45*,174,15.82,76.65,24,4
