0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Gaddafi Stadium,6.0,0,32,0,0,0/32,,,5.33
Iqbal Stadium,10.0,0,45,1,0,1/45,45.00,60.00,4.50
Mahinda Rajapaksha International Cricket Stadium,1.0,0,10,0,0,,,,10.00
Multan Cricket Stadium,4.0,0,26,0,0,0/26,,,6.50
National Stadium (Karachi),9.2,0,72,1,0,1/8,72.00,56.00,7.71
Sawai Mansingh Stadium,10.0,0,56,0,0,0/56,,,5.60
Sharjah Cricket Stadium,3.0,0,23,1,0,1/23,23.00,18.00,7.67
Sheikh Zayed Stadium,1.0,0,15,0,0,,,,15.00
Sheikhupura Stadium,8.0,0,28,1,0,1/28,28.00,48.00,3.50
Shere Bangla National Stadium,14.0,0,70,1,0,1/24,70.00,84.00,5.00
Overall (10),66.2,0,377,5,0,1/8,75.40,79.60,5.68
