0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,8.0,0,56,2,0,2/56,28.00,24.00,7.00
Brisbane Cricket Ground,10.0,0,55,2,0,2/55,27.50,30.00,5.50
Melbourne Cricket Ground,18.5,0,95,3,0,2/50,31.67,37.67,5.04
P Sara Oval,9.0,0,41,0,0,0/41,,,4.56
Sharjah Cricket Stadium,21.0,2,84,3,0,2/43,28.00,42.00,4.00
Sydney Cricket Ground,17.0,1,72,1,0,1/38,72.00,102.00,4.24
Tasmania Cricket Association Ground,8.0,0,41,0,0,0/41,,,5.13
Tyronne Fernando Stadium,8.0,1,26,5,1,5/26,5.20,9.60,3.25
WACA Ground,6.0,0,35,0,0,,,,5.83
Overall (9),105.5,4,505,16,1,5/26,31.56,39.69,4.77
