0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,9,8,1,0,1,0,71*,206,29.43,51.89,2,2
Canada,1,1,0,0,0,0,1,1,1.00,12.50,1,0
England,7,7,1,0,0,0,42*,101,16.83,60.84,3,1
Hong Kong,1,1,0,0,0,0,26,26,26.00,72.22,3,0
India,12,11,3,0,1,0,50*,155,19.38,67.39,11,2
Kenya,14,9,0,0,0,0,39,117,13.00,49.79,10,7
New Zealand,6,6,2,0,0,0,41,123,30.75,63.08,4,3
Pakistan,16,16,5,0,2,2,54*,211,19.18,52.88,12,5
Scotland,1,1,0,0,0,1,0,0,0.00,,1,0
South Africa,6,6,1,0,0,0,34*,136,27.20,41.85,1,1
Sri Lanka,15,15,5,0,1,1,54,259,25.90,50.88,10,2
West Indies,12,9,3,0,1,1,53*,180,30.00,54.88,8,1
Zimbabwe,26,20,6,0,1,3,51,303,21.64,63.13,25,11
Overall (13),126,110,27,0,7,8,71*,1818,21.90,54.81,91,35
