0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,40.0,3,158,3,0,1/17,52.67,80.00,3.95
Bangladesh,10.0,1,25,0,0,0/25,,,2.50
Bermuda,32.0,2,119,6,0,3/30,19.83,32.00,3.72
Canada,22.4,1,111,8,1,4/15,13.88,17.00,4.90
England,10.0,0,54,1,0,1/54,54.00,60.00,5.40
India,10.0,1,53,3,0,3/53,17.67,20.00,5.30
Ireland,29.4,1,147,4,0,2/53,36.75,44.50,4.96
Kenya,51.0,1,257,10,0,3/22,25.70,30.60,5.04
Nepal,19.0,2,70,5,0,3/20,14.00,22.80,3.68
Scotland,43.3,1,204,4,0,2/31,51.00,65.25,4.69
South Africa,18.0,0,130,0,0,0/56,,,7.22
Sri Lanka,4.0,0,26,0,0,0/26,,,6.50
West Indies,10.0,1,45,3,0,3/45,15.00,20.00,4.50
Zimbabwe,17.0,0,77,3,0,2/32,25.67,34.00,4.53
Overall (14),316.5,14,1476,50,1,4/15,29.52,38.02,4.66
