0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Arun Jaitley Stadium,1,1,0,0,0,1,0,0,0.00,,1,0
Buffalo Park,1,1,0,0,0,0,37,37,37.00,78.72,1,0
Civil Service Cricket Club,1,1,1,0,0,0,20*,20,,153.85,2,1
County Ground (Bristol),2,2,1,0,0,0,2,3,3.00,42.86,2,0
Edgbaston,3,1,0,0,0,0,38,38,38.00,88.37,8,0
Gaddafi Stadium,2,1,0,0,0,0,7,7,7.00,33.33,3,0
Harare Sports Club,2,2,1,0,1,0,66,73,73.00,114.06,1,0
Headingley,4,2,1,0,0,0,2,2,2.00,25.00,6,0
Holkar Cricket Stadium,1,1,0,0,1,0,53,53,53.00,106.00,0,0
Kennington Oval,5,4,1,0,0,0,12*,27,9.00,60.00,10,1
Kingsmead,1,1,0,0,0,0,2,2,2.00,16.67,0,0
Lord's,5,5,0,0,1,0,71,129,25.80,77.71,12,0
Mangaung Oval,1,1,0,0,0,0,20,20,20.00,66.67,1,1
Nahar Singh Stadium,1,1,0,0,0,0,22,22,22.00,75.86,0,0
National Stadium (Karachi),1,1,0,0,0,0,14,14,14.00,53.85,1,0
Nehru Stadium (Kochi),1,1,0,0,0,0,49,49,49.00,74.24,0,0
Nehru Stadium (Margao),1,1,0,0,0,0,32,32,32.00,76.19,1,0
Newlands,1,1,0,0,0,0,19,19,19.00,95.00,0,0
Old Trafford,1,1,0,0,0,0,23,23,23.00,115.00,3,0
Queens Sports Club,2,1,0,0,1,0,80,80,80.00,106.67,3,0
Rawalpindi Cricket Stadium,2,2,0,0,0,0,12,15,7.50,33.33,1,1
Riverside Ground,3,3,1,0,0,0,23,50,25.00,90.91,2,0
St George's Park,1,1,0,0,0,0,39,39,39.00,84.78,1,0
SuperSport Park,1,1,0,0,0,0,14,14,14.00,32.56,0,0
The Rose Bowl,1,1,1,0,0,0,2*,2,,100.00,3,0
Tony Ireland Stadium,2,2,0,0,0,0,25,47,23.50,62.67,0,0
Trent Bridge,3,2,1,0,0,0,35,37,37.00,80.43,5,0
Wanderers Stadium,1,1,0,0,0,0,8,8,8.00,72.73,1,0
Overall (28),51,43,8,0,4,1,80,862,24.63,77.17,68,4
