0,1,2,3,4,5,6,7,8,9,10,11
Position,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Opening,3,0,0,0,0,11,18,6.00,36.73,2,0
3,5,1,0,1,0,61,161,40.25,66.53,0,0
4,3,0,0,0,0,42,69,23.00,60.53,2,0
5,43,6,1,9,2,103,1219,32.95,72.43,16,0
6,59,21,0,14,3,91*,1703,44.82,74.92,12,0
7,36,12,0,4,2,68,707,29.46,71.85,10,0
8,6,3,0,0,0,27*,73,24.33,74.49,2,0
Overall,155,43,1,28,7,103,3950,35.27,72.57,48,0
