0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,42.0,0,219,5,0,2/20,43.80,50.40,5.21
Bangladesh,10.1,0,57,2,0,1/17,28.50,30.50,5.61
England,39.0,1,183,5,0,1/17,36.60,46.80,4.69
India,48.4,2,235,2,0,1/12,117.50,146.00,4.83
Kenya,2.0,0,10,0,0,0/10,,,5.00
New Zealand,42.3,1,194,9,0,3/47,21.56,28.33,4.56
Pakistan,69.4,0,338,5,0,2/38,67.60,83.60,4.85
South Africa,30.0,1,169,0,0,,,,5.63
West Indies,39.3,2,161,6,0,2/32,26.83,39.50,4.08
Zimbabwe,36.0,1,173,6,0,2/12,28.83,36.00,4.81
Overall (10),359.3,8,1739,40,0,3/47,43.48,53.93,4.84
