0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,06/11/1997,South Africa,Gaddafi Stadium,,4.0,0/24,,,6.00,,
2.0,22/03/1999,India,Vidarbha Cricket Association Ground,,4.0,0/27,,,6.38,,
3.0,26/08/1999,Australia,R Premadasa Stadium,A Symonds (c M Muralitharan),8.0,1/34,,96.00,5.31,1,85.00
4.0,29/08/1999,India,Sinhalese Sports Club Ground,,1.0,0/14,,102.00,5.82,,99.00
5.0,31/08/1999,Australia,R Premadasa Stadium,S K Warne (c L P C Silva),8.0,2/42,,50.00,5.64,2,47.00
,,,,J N Gillespie (b),,,,,,3,
6.0,13/10/1999,West Indies,Sharjah Cricket Stadium,N O Perry (c S T Jayasuriya),10.0,1/36,,52.50,5.06,4,44.25
7.0,15/10/1999,Pakistan,Sharjah Cricket Stadium,Arshad Khan (b),9.4,2/38,,44.67,4.81,5,35.83
,,,,Inzamam-ul-Haq (c S T Jayasuriya),,,,,,6,
8.0,17/10/1999,West Indies,Sharjah Cricket Stadium,S Chanderpaul (c †R S Kaluwitharana),10.0,2/32,,41.00,4.52,7,30.88
,,,,N O Perry (b),,,,,,8,
9.0,18/10/1999,Pakistan,Sharjah Cricket Stadium,,3.0,0/27,,43.25,4.75,,34.25
10.0,12/12/1999,Zimbabwe,Queens Sports Club,,1.0,0/5,,44.00,4.76,,34.88
11.0,15/12/1999,Zimbabwe,Harare Sports Club,,3.0,0/15,,46.25,4.77,,36.75
12.0,18/12/1999,Zimbabwe,Harare Sports Club,,2.0,0/18,,47.75,4.90,,39.00
13.0,19/12/1999,Zimbabwe,Harare Sports Club,,5.0,0/16,,51.50,4.78,,41.00
14.0,13/02/2000,Pakistan,National Stadium (Karachi),Saeed Anwar (lbw),9.0,1/37,,51.78,4.70,9,40.56
15.0,16/02/2000,Pakistan,Jinnah Stadium (Gujwranwala),,6.0,0/34,,55.78,4.77,,44.33
16.0,06/07/2000,South Africa,Galle International Stadium,,3.0,0/16,,57.78,4.79,,46.11
17.0,14/07/2000,South Africa,R Premadasa Stadium,,2.0,0/11,,59.11,4.80,,47.33
18.0,04/10/2000,West Indies,Gymkhana Club Ground,N A M McLean (b),5.4,1/29,,56.60,4.82,10,45.50
19.0,08/10/2000,Pakistan,Gymkhana Club Ground,,5.0,0/19,,59.60,4.77,,47.40
20.0,20/10/2000,India,Sharjah Cricket Stadium,,4.0,0/17,,62.00,4.75,,49.10
21.0,21/10/2000,Zimbabwe,Sharjah Cricket Stadium,,9.0,0/44,,67.40,4.76,,53.50
22.0,25/10/2000,Zimbabwe,Sharjah Cricket Stadium,B C Strang (b),4.0,1/12,,63.45,4.70,11,49.73
