0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,2,2,0,0,0,0,44,81,40.50,60.45,2,0
Bangabandhu National Stadium,1,1,0,0,0,0,44,44,44.00,39.64,0,0
Bellerive Oval,1,1,0,0,1,0,54,54,54.00,57.45,1,0
Brisbane Cricket Ground,2,2,0,0,0,1,34,34,17.00,59.65,2,0
Eden Gardens,1,1,0,0,0,0,20,20,20.00,57.14,0,0
Gaddafi Stadium,1,1,1,0,0,0,27*,27,,51.92,0,0
Harare Sports Club,2,2,0,0,1,0,76,79,39.50,79.00,0,0
Kingsmead,1,1,0,0,0,0,9,9,9.00,45.00,2,0
Melbourne Cricket Ground,2,2,0,0,0,1,41,41,20.50,51.25,1,0
National Cricket Stadium (Grenada),1,1,0,0,0,1,0,0,0.00,,1,0
National Stadium (Karachi),1,1,0,0,0,0,8,8,8.00,29.63,0,0
Newlands,1,1,0,0,0,0,8,8,8.00,25.00,0,0
Sharjah Cricket Stadium,4,4,0,0,0,0,27,48,12.00,42.86,0,0
SuperSport Park,1,1,0,0,0,0,18,18,18.00,52.94,0,0
Sydney Cricket Ground,3,3,1,0,0,1,16*,19,9.50,43.18,0,0
WACA Ground,1,1,0,0,1,0,53,53,53.00,50.48,0,0
Overall (16),25,25,2,0,3,4,76,543,23.61,52.06,9,0
