0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,08/12/1996,New Zealand,National Stadium (Karachi),c & b C Z Harris,8,27,29.63,,8,8.00,29.63
2,15/12/1996,Australia,Adelaide Oval,c M A Taylor b M G Bevan,44,86,51.16,,52,26.00,46.02
3,17/12/1996,West Indies,Adelaide Oval,lbw b C E L Ambrose,37,48,77.08,,89,29.67,55.28
4,01/01/1997,Australia,Sydney Cricket Ground,not out,16*,29,55.17,,105,35.00,55.26
5,03/01/1997,West Indies,Brisbane Cricket Ground,run out,34,51,66.67,,139,34.75,57.68
6,07/01/1997,Australia,Bellerive Oval,c M A Taylor b S K Warne,54,94,57.45,,193,38.60,57.61
7,10/01/1997,West Indies,WACA Ground,c B C Lara b S Chanderpaul,53,105,50.48,,246,41.00,55.91
8,16/01/1997,Australia,Melbourne Cricket Ground,c †I A Healy b A M Stuart,0,1,0.00,,246,35.14,55.78
9,18/01/1997,West Indies,Sydney Cricket Ground,run out,3,12,25.00,,249,31.13,54.97
10,20/01/1997,West Indies,Melbourne Cricket Ground,c J C Adams b C E L Ambrose,41,79,51.90,,290,32.22,54.51
11,04/04/1997,Sri Lanka,Sharjah Cricket Stadium,c H P Tillakaratne b M Muralitharan,17,37,45.95,,307,30.70,53.95
12,06/04/1997,Zimbabwe,Sharjah Cricket Stadium,c H H Streak b G J Whittall,27,48,56.25,,334,30.36,54.13
13,07/04/1997,Sri Lanka,Sharjah Cricket Stadium,c †R S Kaluwitharana b S T Jayasuriya,1,4,25.00,,335,27.92,53.95
14,09/04/1997,Zimbabwe,Sharjah Cricket Stadium,lbw b H H Streak,3,23,13.04,,338,26.00,52.48
15,27/05/1997,Sri Lanka,Eden Gardens,st R S Kaluwitharana b M Muralitharan,20,35,57.14,,358,25.57,52.72
16,02/10/1997,India,Gaddafi Stadium,not out,27*,52,51.92,,385,27.50,52.67
17,28/03/1998,Zimbabwe,Harare Sports Club,c A R Whittall b G J Whittall,3,9,33.33,,388,25.87,52.43
18,29/03/1998,Zimbabwe,Harare Sports Club,c B C Strang b G W Flower,76,91,83.52,,464,29.00,55.84
19,03/04/1998,South Africa,Kingsmead,c & b W J Cronje,9,20,45.00,,473,27.82,55.58
20,17/04/1998,South Africa,SuperSport Park,c D N Crookes b A A Donald,18,34,52.94,,491,27.28,55.48
21,23/04/1998,South Africa,Newlands,run out,8,32,25.00,,499,26.26,54.42
22,09/01/2000,Australia,Brisbane Cricket Ground,lbw b A C Dale,0,6,0.00,,499,24.95,54.06
23,04/02/2000,Australia,Sydney Cricket Ground,lbw b B Lee,0,3,0.00,,499,23.76,53.89
24,16/04/2000,West Indies,National Cricket Stadium (Grenada),run out,0,6,0.00,,499,22.68,53.54
25,05/06/2000,Sri Lanka,Bangabandhu National Stadium,c U D U Chandana b S T Jayasuriya,44,111,39.64,,543,23.61,52.06
No. of Innings Played = 25,No. of Innings Played = 25,No. of Innings Played = 25,No. of Innings Played = 25,No. of Innings Played = 25,No. of Innings Played = 25,No. of Innings Played = 25,No. of Innings Played = 25,No. of Innings Played = 25,No. of Innings Played = 25,,
