0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,40.0,3,166,3,0,1/19,55.33,80.00,4.15
Australia,19.0,3,98,1,0,1/35,98.00,114.00,5.16
Canada,28.4,5,121,7,1,4/41,17.29,24.57,4.22
England,5.0,0,26,0,0,0/26,,,5.20
Ireland,45.1,7,196,7,0,2/23,28.00,38.71,4.34
Kenya,16.4,2,64,1,0,1/25,64.00,100.00,3.84
Netherlands,43.0,2,181,5,0,2/27,36.20,51.60,4.21
Sri Lanka,10.0,0,53,1,0,1/53,53.00,60.00,5.30
West Indies,3.0,0,27,0,0,0/27,,,9.00
Overall (9),210.3,22,932,25,1,4/41,37.28,50.52,4.43
