0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,1,1,0,0,0,0,5,5,5.00,55.56,3,0
Barabati Stadium,1,1,0,0,0,0,43,43,43.00,110.26,0,0
Brisbane Cricket Ground,1,1,1,0,0,0,32*,32,,58.18,0,0
Eden Gardens,1,1,1,0,0,0,45*,45,,145.16,0,0
Gaddafi Stadium,2,2,0,0,0,0,48,66,33.00,85.71,0,0
Lord's,1,0,0,0,0,0,0,0,,,1,0
Melbourne Cricket Ground,4,4,1,0,1,0,57*,120,40.00,66.67,1,0
Old Trafford,1,1,0,0,0,0,17,17,17.00,54.84,0,0
Sector 16 Stadium,1,1,0,0,0,1,0,0,0.00,,0,0
Sharjah Cricket Stadium,2,2,0,0,0,1,5,5,2.50,38.46,0,0
Sydney Cricket Ground,3,3,1,0,1,0,68*,117,58.50,73.58,3,0
WACA Ground,2,2,0,0,0,0,27,34,17.00,72.34,0,0
Overall (12),20,19,4,0,2,2,68*,484,32.27,75.39,8,0
