0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,15/03/1990,England,Bourda,b E E Hemmings,48,66,72.73,,48,48.00,72.73
2,17/10/1991,Pakistan,Sharjah Cricket Stadium,c †Moin Khan b Wasim Akram,0,6,0.00,,48,24.00,66.67
3,19/10/1991,India,Sharjah Cricket Stadium,c & b A Kumble,66,89,74.16,,114,38.00,70.81
4,21/10/1991,Pakistan,Sharjah Cricket Stadium,b Aaqib Javed,7,15,46.67,,121,30.25,68.75
5,22/10/1991,India,Sharjah Cricket Stadium,lbw b S R Tendulkar,11,31,35.48,,132,26.40,63.77
6,29/03/1998,England,Kensington Oval,c †A J Stewart b D W Headley,11,9,122.22,,143,23.83,66.20
7,01/04/1998,England,Kensington Oval,run out,25,18,138.89,,168,24.00,71.79
8,04/04/1998,England,Arnos Vale Ground,c †A J Stewart b A R C Fraser,22,24,91.67,,190,23.75,73.64
9,05/04/1998,England,Arnos Vale Ground,c M A Ealham b R D B Croft,52,62,83.87,,242,26.89,75.63
10,08/04/1998,England,Queen's Park Oval,c †A J Stewart b B C Hollioake,119,124,95.97,,361,36.10,81.31
11,01/11/1998,South Africa,Bangabandhu National Stadium,c P L Symcox b S Elworthy,7,12,58.33,,368,33.45,80.70
12,10/09/2004,New Zealand,Kennington Oval,c C L Cairns b D L Vettori,39,84,46.43,,407,33.92,75.37
No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,,
