0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Keenan Stadium,1,0,0,0,0,0,0,0,,,1,0
Lal Bahadur Shastri Stadium,1,1,0,0,0,0,1,1,1.00,9.09,0,1
M Chinnaswamy Stadium,1,1,1,0,0,0,6*,6,,66.67,2,0
Madhavrao Scindia Cricket Ground,1,1,0,0,0,0,1,1,1.00,20.00,1,0
Melbourne Cricket Ground,3,0,0,0,0,0,0,0,,,4,1
Nehru Stadium (Pune),1,1,0,0,0,0,5,5,5.00,83.33,0,0
P Sara Oval,2,0,0,0,0,0,0,0,,,1,0
Sardar Patel Stadium,1,1,0,0,0,0,7,7,7.00,31.82,0,0
Sector 16 Stadium,1,0,0,0,0,0,0,0,,,0,0
Sharjah Cricket Stadium,5,3,1,0,0,0,3*,8,4.00,21.62,3,2
Sinhalese Sports Club Ground,1,1,1,0,0,0,7*,7,,140.00,0,0
Sydney Cricket Ground,2,1,0,0,0,0,8,8,8.00,72.73,5,2
Vidarbha Cricket Association Ground,2,2,1,0,0,0,23*,29,29.00,87.88,0,1
Overall (13),22,12,4,0,0,0,23*,72,9.00,51.80,17,7
