0,1,2,3,4,5,6,7,8,9,10,11
Position,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
7,2,1,0,0,0,4,5,5.00,100.00,0,0
8,22,4,0,2,3,54*,272,15.11,86.90,6,0
9,32,8,0,0,6,47*,352,14.67,86.91,10,0
10,4,0,0,0,1,18,42,10.50,131.25,1,0
11,4,2,0,0,2,8*,9,4.50,28.13,2,0
Overall,64,15,0,2,12,54*,680,13.88,86.40,27,0
