0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,10.0,1,57,3,0,3/57,19.00,20.00,5.70
Australia,8.0,0,48,1,0,1/48,48.00,48.00,6.00
Bangladesh,8.0,0,39,0,0,0/39,,,4.88
England,30.3,0,179,2,0,1/31,89.50,91.50,5.87
India,7.0,0,35,0,0,0/35,,,5.00
Ireland,3.0,0,14,1,0,1/14,14.00,18.00,4.67
New Zealand,10.0,1,43,0,0,0/43,,,4.30
Sri Lanka,4.0,0,24,1,0,1/24,24.00,24.00,6.00
West Indies,26.0,0,121,7,1,4/42,17.29,22.29,4.65
Zimbabwe,10.0,0,47,2,0,2/47,23.50,30.00,4.70
Overall (10),116.3,2,607,17,1,4/42,35.71,41.12,5.21
