0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,01/05/2014,Afghanistan,Bayuemas Oval,0,0,0.00,1/19,1,19.00,1,1,,,,19 years 41 days
2.0,04/05/2014,United Arab Emirates,Kinrara Academy Oval,0*,0,0.00,1/28,2,23.50,,1,,,,19 years 44 days
3.0,22/01/2017,Scotland,Sheikh Zayed Stadium,-,0,0.00,0/27,2,37.00,,1,,,,21 years 307 days
4.0,26/01/2017,United Arab Emirates,Dubai International Cricket Stadium,11,11,5.50,0/19,2,46.50,,1,,,,21 years 311 days
5.0,06/12/2017,Papua New Guinea,ICC Global Cricket Academy,0*,11,5.50,2/56,4,37.25,,1,,,,22 years 260 days
6.0,08/12/2017,Papua New Guinea,ICC Global Cricket Academy,-,11,5.50,4/54,8,25.38,,1,,,,22 years 262 days
7.0,06/03/2018,Scotland,Bulawayo Athletic Club,0,11,3.67,2/24,10,22.70,,1,,,,22 years 350 days
8.0,08/03/2018,Afghanistan,Bulawayo Athletic Club,1*,12,4.00,0/57,10,28.40,,1,,,,22 years 352 days
9.0,10/03/2018,Zimbabwe,Queens Sports Club,7,19,4.75,4/47,14,23.64,1,2,,,,22 years 354 days
10.0,17/03/2018,Papua New Guinea,Old Hararians Sports Club,0,19,3.80,1/50,15,25.40,,2,,,,22 years 361 days
11.0,16/09/2018,Pakistan,Dubai International Cricket Stadium,9,28,4.67,0/27,15,27.20,,2,,,,23 years 179 days
12.0,18/09/2018,India,Dubai International Cricket Stadium,2*,30,5.00,1/50,16,28.63,,2,,,,23 years 181 days
