0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Buffalo Park,10.0,0,59,2,0,2/59,29.50,30.00,5.90
Castle Avenue,18.0,0,83,1,0,1/38,83.00,108.00,4.61
Dubai International Cricket Stadium,21.0,1,86,2,0,2/21,43.00,63.00,4.10
Hagley Oval,7.1,0,42,0,0,0/42,,,5.86
Kennington Oval,21.0,0,95,3,0,2/47,31.67,42.00,4.52
Lord's,10.0,0,30,1,0,1/30,30.00,60.00,3.00
McLean Park,8.0,1,42,1,0,1/42,42.00,48.00,5.25
Providence Stadium,20.0,3,77,2,0,1/37,38.50,60.00,3.85
R Premadasa Stadium,28.0,0,166,2,0,1/51,83.00,84.00,5.93
Rangiri Dambulla International Stadium,20.0,0,93,3,0,2/43,31.00,40.00,4.65
Sheikh Zayed Stadium,27.0,2,85,2,0,2/28,42.50,81.00,3.15
Shere Bangla National Stadium,39.0,0,168,6,0,3/46,28.00,39.00,4.31
Sinhalese Sports Club Ground,10.0,1,49,1,0,1/49,49.00,60.00,4.90
Sophia Gardens,10.0,0,67,2,0,2/67,33.50,30.00,6.70
Sylhet Stadium,10.0,1,29,4,1,4/29,7.25,15.00,2.90
The Cooper Associates County Ground,9.0,0,57,0,0,0/57,,,6.33
The Rose Bowl,8.0,0,37,0,0,0/37,,,4.63
The Village,14.0,0,63,2,0,1/22,31.50,42.00,4.50
Trent Bridge,10.0,0,59,0,0,0/59,,,5.90
University Oval,9.0,0,43,1,0,1/43,43.00,54.00,4.78
Warner Park,10.0,0,45,1,0,1/45,45.00,60.00,4.50
Zahur Ahmed Chowdhury Stadium,7.0,0,45,1,0,1/45,45.00,42.00,6.43
Overall (22),326.1,9,1520,37,1,4/29,41.08,52.89,4.66
