0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,25.0,1,94,0,0,0/21,,,3.76
Australia,11.0,0,63,0,0,0/4,,,5.73
England,10.0,0,67,2,0,2/67,33.50,30.00,6.70
India,14.0,0,65,0,0,0/27,,,4.64
New Zealand,42.1,1,219,4,0,2/47,54.75,63.25,5.19
Pakistan,20.0,1,58,3,0,2/28,19.33,40.00,2.90
South Africa,20.0,0,103,3,0,2/59,34.33,40.00,5.15
Sri Lanka,75.0,2,382,9,0,2/21,42.44,50.00,5.09
West Indies,92.0,4,378,12,1,4/29,31.50,46.00,4.11
Zimbabwe,17.0,0,91,4,0,3/46,22.75,25.50,5.35
Overall (10),326.1,9,1520,37,1,4/29,41.08,52.89,4.66
