0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,24.0,1,108,4,0,3/41,27.00,36.00,4.50
Bangladesh,7.0,0,35,0,0,0/35,,,5.00
India,10.0,0,49,2,0,1/13,24.50,30.00,4.90
Netherlands,5.0,0,23,0,0,0/23,,,4.60
New Zealand,28.0,0,131,4,0,2/31,32.75,42.00,4.68
Pakistan,12.2,0,68,2,0,2/7,34.00,37.00,5.51
South Africa,55.2,1,257,6,0,2/38,42.83,55.33,4.64
Sri Lanka,14.2,1,99,1,0,1/34,99.00,86.00,6.91
West Indies,20.0,0,124,2,0,2/32,62.00,60.00,6.20
Zimbabwe,30.0,3,132,9,1,5/33,14.67,20.00,4.40
Overall (10),206.0,6,1026,30,1,5/33,34.20,41.20,4.98
