0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,8,8,0,0,0,1,48,162,20.25,73.30,2,0
Bellerive Oval,5,5,0,0,3,0,93,296,59.20,83.85,2,0
Brisbane Cricket Ground,9,9,0,0,3,0,91,348,38.67,70.73,2,0
Harrup Park,1,0,0,0,0,0,0,0,,,0,0
Manuka Oval,1,1,0,0,0,0,32,32,32.00,106.67,0,0
Melbourne Cricket Ground,7,7,1,0,2,0,63,190,31.67,73.08,6,0
Sydney Cricket Ground,8,8,2,1,2,0,117*,315,52.50,79.75,1,0
WACA Ground,8,8,0,0,0,0,48,148,18.50,64.35,6,0
,,,,,,,,,,,,
