0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,52,50,8,1,7,3,104*,1451,34.55,57.81,9,0
England and Wales,12,12,2,2,2,0,114*,460,46.00,64.25,2,0
India,5,3,1,0,0,1,32,39,19.50,57.35,2,0
New Zealand,3,2,0,0,0,0,4,5,2.50,16.13,0,0
Pakistan,3,2,0,0,1,0,52,73,36.50,75.26,1,0
Sri Lanka,4,4,0,0,1,0,50,96,24.00,60.38,2,0
United Arab Emirates,2,2,0,0,0,0,35,62,31.00,71.26,0,0
West Indies,2,2,0,0,0,0,24,33,16.50,57.89,1,0
,,,,,,,,,,,,
