0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,4,4,2,1,0,0,104*,196,98.00,67.12,0,0
Antigua Recreation Ground,1,1,0,0,0,0,24,24,24.00,68.57,0,0
Basin Reserve,1,0,0,0,0,0,0,0,,,0,0
Brisbane Cricket Ground,3,3,0,0,0,0,38,61,20.33,38.85,1,0
Carisbrook,1,1,0,0,0,0,4,4,4.00,18.18,0,0
County Ground (Chelmsford),1,1,0,0,0,0,21,21,21.00,65.63,0,0
County Ground (Southampton),1,1,0,0,1,0,73,73,73.00,60.33,0,0
Eden Park,1,1,0,0,0,0,1,1,1.00,11.11,0,0
Edgbaston,2,2,0,0,1,0,55,60,30.00,63.83,1,0
Gaddafi Stadium,1,1,0,0,0,0,21,21,21.00,91.30,0,0
Headingley,2,2,1,1,0,0,108,110,110.00,65.09,1,0
Jawaharlal Nehru Stadium (Delhi),1,1,0,0,0,1,0,0,0.00,,1,0
Keenan Stadium,1,0,0,0,0,0,0,0,,,0,0
Kennington Oval,1,1,0,0,0,0,4,4,4.00,40.00,0,0
Lord's,3,3,1,1,0,0,114*,153,76.50,70.18,0,0
Melbourne Cricket Ground,21,21,3,0,4,1,98*,667,37.06,60.75,4,0
Mindoo Philip Park,1,1,0,0,0,0,9,9,9.00,40.91,1,0
National Stadium (Karachi),1,0,0,0,0,0,0,0,,,0,0
Nehru Stadium (Indore),1,0,0,0,0,0,0,0,,,0,0
Niaz Stadium,1,1,0,0,1,0,52,52,52.00,70.27,1,0
Old Trafford,1,1,0,0,0,0,8,8,8.00,66.67,0,0
P Sara Oval,2,2,0,0,1,0,50,59,29.50,55.14,2,0
Sardar Patel Stadium,1,1,0,0,0,0,32,32,32.00,76.19,0,0
Sharjah Cricket Stadium,2,2,0,0,0,0,35,62,31.00,71.26,0,0
Sinhalese Sports Club Ground,2,2,0,0,0,0,35,37,18.50,71.15,0,0
Sydney Cricket Ground,20,19,3,0,2,2,69,446,27.88,54.13,3,0
Trent Bridge,1,1,0,0,0,0,31,31,31.00,51.67,0,0
University Stadium,1,1,1,0,0,0,7*,7,,31.82,1,0
WACA Ground,4,3,0,0,1,0,54,81,27.00,58.27,1,0
Overall (29),83,77,11,3,11,4,114*,2219,33.62,59.57,17,0
