0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,23.0,0,98,5,0,2/20,19.60,27.60,4.26
AMI Stadium,9.0,0,51,2,0,2/51,25.50,27.00,5.67
Arnos Vale Ground,10.0,0,44,2,0,2/44,22.00,30.00,4.40
Bellerive Oval,6.0,0,39,0,0,0/39,,,6.50
Bourda,6.0,0,39,3,0,3/39,13.00,12.00,6.50
Brisbane Cricket Ground,8.0,1,30,1,0,1/30,30.00,48.00,3.75
Eden Park,8.0,2,35,2,0,2/27,17.50,24.00,4.38
Etihad Stadium,15.0,0,64,2,0,2/41,32.00,45.00,4.27
Gymkhana Club Ground,10.0,0,31,2,0,2/31,15.50,30.00,3.10
Indira Priyadarshini Stadium,3.0,0,11,0,0,0/11,,,3.67
Kensington Oval,5.0,0,47,0,0,0/20,,,9.40
McLean Park,5.0,0,23,0,0,0/23,,,4.60
Melbourne Cricket Ground,61.0,5,254,15,2,5/33,16.93,24.40,4.16
National Cricket Stadium (Grenada),6.0,0,22,2,0,2/22,11.00,18.00,3.67
New Road,6.0,1,25,1,0,1/25,25.00,36.00,4.17
Newlands,7.0,1,19,2,0,2/19,9.50,21.00,2.71
Queen's Park Oval,13.2,1,65,2,0,2/26,32.50,40.00,4.88
Sophia Gardens,6.0,0,24,0,0,0/24,,,4.00
Sydney Cricket Ground,50.0,1,176,6,0,2/25,29.33,50.00,3.52
Vidarbha Cricket Association Ground,4.0,2,8,0,0,0/8,,,2.00
WACA Ground,13.0,0,70,1,0,1/38,70.00,78.00,5.38
Wanderers Stadium,7.0,0,47,0,0,0/47,,,6.71
Wankhede Stadium,3.0,0,23,0,0,0/23,,,7.67
Overall (23),284.2,14,1245,48,2,5/33,25.94,35.54,4.38
