0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,05/06/2002,West Indies,Sabina Park,7,7,7.00,,0,,,0,,,,27 years 133 days
2.0,08/06/2002,West Indies,Darren Sammy National Cricket Stadium,-,7,7.00,3/43,3,14.33,,0,,,,27 years 136 days
3.0,09/06/2002,West Indies,Darren Sammy National Cricket Stadium,-,7,7.00,1/31,4,18.50,1,1,,,,27 years 137 days
4.0,12/06/2002,West Indies,Queen's Park Oval,-,7,7.00,1/29,5,20.60,,1,,,,27 years 140 days
5.0,16/06/2002,West Indies,Arnos Vale Ground,-,7,7.00,1/55,6,26.33,,1,,,,27 years 144 days
6.0,23/09/2002,Bangladesh,Sinhalese Sports Club Ground,2*,9,9.00,,6,26.33,,1,,,,27 years 243 days
7.0,29/12/2002,India,McLean Park,2*,11,11.00,1/38,7,28.00,,1,,,,27 years 340 days
8.0,01/01/2003,India,AMI Stadium,-,11,11.00,3/30,10,22.60,1,2,,,,27 years 343 days
9.0,23/10/2003,India,MA Chidambaram Stadium,-,11,11.00,0/17,10,24.30,,2,,,,28 years 273 days
10.0,29/10/2003,Australia,Nahar Singh Stadium,10,21,10.50,0/8,10,25.10,,2,,,,28 years 279 days
11.0,01/12/2003,Pakistan,Gaddafi Stadium,0,21,7.00,1/54,11,27.73,1,3,,,,28 years 312 days
12.0,05/12/2003,Pakistan,Rawalpindi Cricket Stadium,9,30,7.50,0/51,11,32.36,,3,,,,28 years 316 days
13.0,07/12/2003,Pakistan,Rawalpindi Cricket Stadium,-,30,7.50,1/56,12,34.33,1,4,,,,28 years 318 days
14.0,15/02/2008,England,Eden Park,11*,41,10.25,0/56,12,39.00,,4,,,,33 years 22 days
