0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Captain Roop Singh Stadium,1,1,0,0,0,1,0,0,0.00,,0,0
Eden Gardens,1,1,0,0,0,0,17,17,17.00,35.42,0,0
Jawaharlal Nehru Stadium (Delhi),1,1,0,0,0,0,35,35,35.00,76.09,1,0
R Premadasa Stadium,1,1,0,0,0,0,15,15,15.00,75.00,0,0
Overall (4),4,4,0,0,0,1,35,67,16.75,56.78,1,0
