0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,14.0,0,63,0,0,0/31,,,4.50
Australia,7.5,0,61,0,0,0/61,,,7.79
Bangladesh,13.0,0,77,0,0,0/31,,,5.92
Bermuda,8.0,1,19,1,0,1/19,19.00,48.00,2.38
Canada,20.0,0,68,2,0,2/26,34.00,60.00,3.40
England,5.0,0,34,0,0,0/34,,,6.80
India,9.0,0,47,2,0,2/47,23.50,27.00,5.22
Ireland,29.0,2,160,1,0,1/18,160.00,174.00,5.52
Kenya,9.0,2,22,3,0,2/3,7.33,18.00,2.44
Namibia,8.5,0,42,4,1,4/42,10.50,13.25,4.75
Pakistan,2.2,1,31,0,0,0/31,,,13.29
Scotland,5.0,0,16,2,0,2/16,8.00,15.00,3.20
Sri Lanka,10.0,0,50,2,0,2/50,25.00,30.00,5.00
Overall (13),141.0,6,690,17,1,4/42,40.59,49.76,4.89
