0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,27.0,0,132,2,0,1/39,66.00,81.00,4.89
Bangladesh,2.0,0,11,0,0,,,,5.50
England,13.0,0,93,1,0,1/45,93.00,78.00,7.15
India,20.0,0,123,1,0,1/38,123.00,120.00,6.15
Ireland,2.0,0,13,0,0,,,,6.50
Netherlands,8.0,1,35,2,0,2/35,17.50,24.00,4.38
New Zealand,8.0,0,47,0,0,,,,5.88
Pakistan,4.0,0,19,1,0,1/10,19.00,24.00,4.75
Sri Lanka,13.0,0,87,3,0,3/19,29.00,26.00,6.69
United Arab Emirates,4.0,1,11,0,0,0/11,,,2.75
West Indies,18.4,0,108,4,0,2/21,27.00,28.00,5.79
Zimbabwe,5.0,0,40,0,0,0/40,,,8.00
Overall (12),124.4,2,719,14,0,3/19,51.36,53.43,5.77
