0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Buffalo Park,2.0,0,5,0,0,,,,2.50
Green Park,6.0,0,38,1,0,1/38,38.00,36.00,6.33
Holkar Cricket Stadium,1.0,0,4,0,0,0/4,,,4.00
Kingsmead,1.0,0,9,0,0,,,,9.00
MA Chidambaram Stadium,3.0,0,17,0,0,0/17,,,5.67
Mangaung Oval,6.0,0,54,1,0,1/45,54.00,36.00,9.00
Manuka Oval,10.0,0,52,1,0,1/39,52.00,60.00,5.20
Melbourne Cricket Ground,3.0,0,13,0,0,0/13,,,4.33
Newlands,1.0,0,9,0,0,,,,9.00
Pallekele International Cricket Stadium,7.0,0,33,3,0,3/19,11.00,14.00,4.71
Providence Stadium,1.0,0,3,0,0,,,,3.00
R Premadasa Stadium,4.0,0,28,0,0,0/28,,,7.00
Saurashtra Cricket Association Stadium,2.0,0,9,0,0,0/9,,,4.50
Seddon Park,5.0,0,40,0,0,,,,8.00
Senwes Park,4.0,0,27,0,0,0/9,,,6.75
Shere Bangla National Stadium,2.0,0,11,0,0,,,,5.50
St George's Park,10.0,0,56,2,0,2/21,28.00,30.00,5.60
SuperSport Park,13.4,0,96,1,0,1/40,96.00,82.00,7.02
Sydney Cricket Ground,5.0,0,20,0,0,,,,4.00
VRA Ground,8.0,1,35,2,0,2/35,17.50,24.00,4.38
WACA Ground,9.0,0,45,1,0,1/40,45.00,54.00,5.00
Wanderers Stadium,6.0,0,39,1,0,1/39,39.00,36.00,6.50
Wankhede Stadium,8.0,0,55,0,0,0/55,,,6.88
Westpac Stadium,4.0,1,11,0,0,0/11,,,2.75
Willowmoore Park,3.0,0,10,1,0,1/10,10.00,18.00,3.33
Overall (25),124.4,2,719,14,0,3/19,51.36,53.43,5.77
