0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arnos Vale Ground,3.0,0,16,0,0,,,,5.33
Bangabandhu National Stadium,56.0,2,266,6,0,2/40,44.33,56.00,4.75
City Oval,1.0,0,9,0,0,0/9,,,9.00
Diamond Oval,8.0,0,46,0,0,0/8,,,5.75
Gaddafi Stadium,17.4,0,99,3,0,2/27,33.00,35.33,5.60
Harare Sports Club,12.4,0,84,0,0,,,,6.63
Iqbal Stadium,1.0,0,8,0,0,0/8,,,8.00
Khan Shaheb Osman Ali Stadium,5.0,0,26,0,0,,,,5.20
Kingsmead,10.0,0,19,1,0,1/19,19.00,60.00,1.90
MA Aziz Stadium,7.3,1,50,1,0,1/35,50.00,45.00,6.67
Mangaung Oval,2.0,0,18,0,0,0/18,,,9.00
Marrara Cricket Ground,14.0,1,71,2,0,1/28,35.50,42.00,5.07
Multan Cricket Stadium,7.0,0,44,1,0,1/44,44.00,42.00,6.29
National Stadium (Karachi),10.0,0,66,2,0,2/40,33.00,30.00,6.60
R Premadasa Stadium,6.0,0,36,0,0,,,,6.00
Senwes Park,5.0,0,43,0,0,0/43,,,8.60
Shaheed Chandu Stadium,14.1,1,59,3,0,2/29,19.67,28.33,4.16
Sheikh Abu Naser Stadium,6.0,0,26,1,0,1/26,26.00,36.00,4.33
Shere Bangla National Stadium,19.0,0,106,3,0,3/49,35.33,38.00,5.58
Sinhalese Sports Club Ground,16.4,1,65,0,0,,,,3.90
Wanderers Stadium,2.0,0,9,0,0,0/9,,,4.50
Willowmoore Park,4.2,1,22,1,0,1/3,22.00,26.00,5.08
Zahur Ahmed Chowdhury Stadium,14.0,1,67,0,0,0/17,,,4.79
Overall (23),242.0,8,1255,24,0,3/49,52.29,60.50,5.19
