0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bangabandhu National Stadium,4.0,0,21,1,0,1/21,21.00,24.00,5.25
Eden Park,17.0,0,76,3,0,2/21,25.33,34.00,4.47
Gymkhana Club Ground,12.2,0,64,4,1,4/45,16.00,18.50,5.19
Kallang Ground,6.0,0,30,1,0,1/30,30.00,36.00,5.00
McLean Park,10.0,0,52,1,0,1/52,52.00,60.00,5.20
R Premadasa Stadium,3.0,0,11,0,0,0/11,,,3.67
Rangiri Dambulla International Stadium,6.0,0,27,1,0,1/27,27.00,36.00,4.50
Sharjah Cricket Stadium,6.0,0,31,1,0,1/31,31.00,36.00,5.17
Sinhalese Sports Club Ground,6.0,0,32,0,0,,,,5.33
Willowmoore Park,4.4,0,24,0,0,0/24,,,5.14
Overall (10),75.0,0,368,12,1,4/45,30.67,37.50,4.91
