0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,18.2,1,67,3,0,3/29,22.33,36.67,3.65
Australia,112.0,4,493,7,0,2/29,70.43,96.00,4.40
Bangladesh,99.2,10,370,13,0,3/17,28.46,45.85,3.72
Canada,5.0,0,21,0,0,0/21,,,4.20
England,127.2,2,584,8,0,3/31,73.00,95.50,4.59
India,78.4,2,359,9,0,2/38,39.89,52.44,4.56
Ireland,33.0,0,124,5,0,2/34,24.80,39.60,3.76
Kenya,7.0,2,30,2,0,1/4,15.00,21.00,4.29
New Zealand,77.0,2,300,7,0,2/57,42.86,66.00,3.90
Scotland,8.0,0,12,1,0,1/12,12.00,48.00,1.50
South Africa,223.4,4,1033,25,0,3/37,41.32,53.68,4.62
Sri Lanka,264.3,12,1061,33,1,4/41,32.15,48.09,4.01
West Indies,146.0,9,560,16,0,2/16,35.00,54.75,3.84
Zimbabwe,89.0,0,386,10,0,2/14,38.60,53.40,4.34
Overall (14),1288.5,48,5400,139,1,4/41,38.85,55.63,4.19
