0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
ACC Asian XI,16.0,0,113,3,0,2/64,37.67,32.00,7.06
Australia,63.0,0,371,5,0,2/58,74.20,75.60,5.89
Bangladesh,37.0,4,157,10,1,4/29,15.70,22.20,4.24
England,16.0,0,101,2,0,1/26,50.50,48.00,6.31
India,10.0,0,72,1,0,1/59,72.00,60.00,7.20
Kenya,20.0,2,80,4,0,3/47,20.00,30.00,4.00
New Zealand,43.0,0,230,3,0,1/33,76.67,86.00,5.35
Pakistan,47.3,2,241,10,1,4/44,24.10,28.50,5.07
Sri Lanka,24.0,0,145,0,0,0/2,,,6.04
West Indies,15.0,0,105,1,0,1/57,105.00,90.00,7.00
Zimbabwe,54.0,5,284,11,0,3/20,25.82,29.45,5.26
Overall (11),345.3,13,1899,50,2,4/29,37.98,41.46,5.50
