0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,20/02/2004,New Zealand,Westpac Stadium,6,6,6.00,0/21,0,,,0,,,,22 years 254 days
2.0,29/02/2004,New Zealand,Eden Park,11,17,8.50,1/41,1,62.00,,0,,,,22 years 263 days
3.0,02/03/2004,New Zealand,McLean Park,23*,40,20.00,1/33,2,47.50,,0,,,,22 years 265 days
4.0,25/02/2005,Zimbabwe,Wanderers Stadium,16,56,18.67,2/23,4,29.50,,0,,,,23 years 260 days
5.0,27/02/2005,Zimbabwe,Kingsmead,2,58,14.50,2/27,6,24.17,1,1,,,,23 years 262 days
6.0,02/03/2005,Zimbabwe,St George's Park,-,58,14.50,1/54,7,28.43,,1,,,,23 years 265 days
7.0,06/11/2005,New Zealand,SuperSport Park,5,63,12.60,,7,28.43,,1,,,,24 years 149 days
8.0,25/11/2005,India,Eden Gardens,-,63,12.60,0/13,7,30.29,,1,,,,24 years 168 days
9.0,06/06/2007,ACC Asian XI,M Chinnaswamy Stadium,9,72,12.00,2/64,9,30.67,,1,,,,25 years 360 days
10.0,09/06/2007,ACC Asian XI,MA Chidambaram Stadium,13,85,12.14,1/49,10,32.50,,1,,,,25 years 363 days
11.0,25/08/2007,Zimbabwe,Harare Sports Club,-,85,12.14,1/51,11,34.18,,1,,,,26 years 75 days
12.0,26/08/2007,Zimbabwe,Harare Sports Club,97,182,22.75,,11,34.18,,1,,,,26 years 76 days
13.0,18/10/2007,Pakistan,Gaddafi Stadium,-,182,22.75,1/18,12,32.83,,1,,,,26 years 129 days
14.0,20/10/2007,Pakistan,Gaddafi Stadium,31,213,23.67,2/43,14,31.21,,1,,,,26 years 131 days
15.0,23/10/2007,Pakistan,Iqbal Stadium,12,225,22.50,2/30,16,29.19,,1,,,,26 years 134 days
16.0,26/10/2007,Pakistan,Multan Cricket Stadium,-,225,22.50,1/54,17,30.65,,1,,,,26 years 137 days
17.0,29/10/2007,Pakistan,Gaddafi Stadium,5,230,20.91,4/44,21,26.90,1,2,,,,26 years 140 days
18.0,25/11/2007,New Zealand,Kingsmead,0,230,19.17,1/54,22,28.14,,2,,,,26 years 167 days
19.0,30/11/2007,New Zealand,St George's Park,6,236,18.15,0/38,22,29.86,,2,,,,26 years 172 days
20.0,20/01/2008,West Indies,SuperSport Park,-,236,18.15,1/57,23,31.04,,2,,,,26 years 223 days
21.0,03/02/2008,West Indies,Wanderers Stadium,-,236,18.15,0/48,23,33.13,,2,,,,26 years 237 days
22.0,09/03/2008,Bangladesh,Zahur Ahmed Chowdhury Stadium,-,236,18.15,2/30,25,31.68,1,3,,,,26 years 272 days
23.0,12/03/2008,Bangladesh,Shere Bangla National Stadium,-,236,18.15,0/21,25,32.52,1,4,,,,26 years 275 days
24.0,14/03/2008,Bangladesh,Shere Bangla National Stadium,-,236,18.15,4/29,29,29.03,,4,,,,26 years 277 days
25.0,26/08/2008,England,Trent Bridge,6,242,17.29,,29,29.03,,4,,,,27 years 77 days
26.0,29/08/2008,England,Kennington Oval,16,258,17.20,1/30,30,29.07,,4,,,,27 years 80 days
27.0,31/10/2008,Kenya,Mangaung Oval,1,259,16.19,1/33,31,29.19,,4,,,,27 years 143 days
28.0,02/11/2008,Kenya,Diamond Oval,-,259,16.19,3/47,34,28.00,,4,,,,27 years 145 days
29.0,07/11/2008,Bangladesh,Senwes Park,31*,290,18.13,3/40,37,26.81,,4,,,,27 years 150 days
30.0,09/11/2008,Bangladesh,Willowmoore Park,37*,327,20.44,1/37,38,27.08,1,5,,,,27 years 152 days
31.0,16/01/2009,Australia,Melbourne Cricket Ground,40*,367,22.94,2/58,40,27.18,,5,,,,27 years 220 days
32.0,18/01/2009,Australia,Bellerive Oval,11*,378,23.63,0/46,40,28.33,2,7,,,,27 years 222 days
33.0,23/01/2009,Australia,Sydney Cricket Ground,40,418,24.59,0/47,40,29.50,,7,,,,27 years 227 days
34.0,26/01/2009,Australia,Adelaide Oval,-,418,24.59,1/35,41,29.63,,7,,,,27 years 230 days
35.0,30/01/2009,Australia,WACA Ground,14,432,24.00,0/37,41,30.54,,7,,,,27 years 234 days
36.0,03/04/2009,Australia,Kingsmead,14,446,23.47,0/51,41,31.78,1,8,,,,27 years 297 days
37.0,05/04/2009,Australia,SuperSport Park,-,446,23.47,0/15,41,32.15,,8,,,,27 years 299 days
38.0,09/04/2009,Australia,Newlands,29,475,23.75,0/33,41,32.95,,8,,,,27 years 303 days
39.0,13/04/2009,Australia,St George's Park,4,479,22.81,1/25,42,32.76,1,9,,,,27 years 307 days
40.0,17/04/2009,Australia,Wanderers Stadium,5,484,22.00,1/24,43,32.56,,9,,,,27 years 311 days
41.0,22/09/2009,Sri Lanka,SuperSport Park,29*,513,23.32,0/39,43,33.47,1,10,,,,28 years 104 days
42.0,24/09/2009,New Zealand,SuperSport Park,19*,532,24.18,0/13,43,33.77,,10,,,,28 years 106 days
43.0,27/09/2009,England,SuperSport Park,17,549,23.87,0/45,43,34.81,1,11,,,,28 years 109 days
44.0,08/11/2009,Zimbabwe,Willowmoore Park,50*,599,26.04,0/27,43,35.44,,11,,,,28 years 151 days
45.0,10/11/2009,Zimbabwe,SuperSport Park,14,613,25.54,3/20,46,33.57,,11,,,,28 years 153 days
46.0,22/11/2009,England,SuperSport Park,6,619,24.76,1/26,47,33.40,,11,,,,28 years 165 days
47.0,21/02/2010,India,Sawai Mansingh Stadium,2,621,23.88,1/59,48,33.94,1,12,,,,28 years 256 days
48.0,15/10/2010,Zimbabwe,Mangaung Oval,1,622,23.04,0/47,48,34.92,1,13,,,,29 years 126 days
49.0,22/10/2010,Zimbabwe,Willowmoore Park,37,659,23.54,2/35,50,34.22,,13,,,,29 years 133 days
50.0,31/10/2010,Pakistan,Sheikh Zayed Stadium,1,660,22.76,0/52,50,35.26,1,14,,,,29 years 142 days
51.0,02/11/2010,Pakistan,Dubai International Cricket Stadium,19,679,22.63,,50,35.26,,14,,,,29 years 144 days
52.0,11/01/2012,Sri Lanka,Boland Park,25,704,22.71,0/2,50,35.30,,14,,,,30 years 214 days
53.0,14/01/2012,Sri Lanka,Buffalo Park,12*,716,23.10,0/29,50,35.88,,14,,,,30 years 217 days
54.0,17/01/2012,Sri Lanka,Mangaung Oval,7*,723,23.32,0/9,50,36.06,,14,,,,30 years 220 days
55.0,22/01/2012,Sri Lanka,Wanderers Stadium,18,741,23.16,0/66,50,37.38,1,15,,,,30 years 225 days
56.0,25/02/2012,New Zealand,Westpac Stadium,-,741,23.16,,50,37.38,,15,,,,30 years 259 days
57.0,29/02/2012,New Zealand,McLean Park,-,741,23.16,0/30,50,37.98,,15,,,,30 years 263 days
58.0,03/03/2012,New Zealand,Eden Park,41,782,23.70,,50,37.98,,15,,,,30 years 266 days
