0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,06/02/1980,West Indies,AMI Stadium,c & b D R Parry,12,24,50.00,,12,12.00,50.00
2,23/11/1980,Australia,Adelaide Oval,run out,3,5,60.00,,15,7.50,51.72
3,25/11/1980,Australia,Sydney Cricket Ground,c G S Chappell b G F Lawson,23,24,95.83,,38,12.67,71.70
4,07/12/1980,Australia,Melbourne Cricket Ground,b D K Lillee,17,31,54.84,,55,13.75,65.48
5,09/12/1980,India,WACA Ground,c Yashpal Sharma b D R Doshi,41,76,53.95,,96,19.20,60.00
6,21/01/1981,Australia,Sydney Cricket Ground,did not bat,-,-,-,,96,19.20,60.00
7,31/01/1981,Australia,Melbourne Cricket Ground,run out,12,32,37.50,,108,18.00,56.25
8,01/02/1981,Australia,Melbourne Cricket Ground,c G M Wood b G R Beard,11,18,61.11,,119,17.00,56.67
9,03/02/1981,Australia,Sydney Cricket Ground,c R M Hogg b D K Lillee,4,7,57.14,,123,15.38,56.68
10,04/11/1984,Sri Lanka,Tyronne Fernando Stadium,c P A de Silva b A L F De Mel,9,22,40.91,,132,14.67,55.23
11,12/11/1984,Pakistan,Arbab Niaz Stadium,lbw b Zakir Khan,3,6,50.00,,135,13.50,55.10
12,23/11/1984,Pakistan,Iqbal Stadium,lbw b Mudassar Nazar,7,8,87.50,,142,12.91,56.13
13,02/12/1984,Pakistan,Jinnah Stadium (Sialkot),st Saleem Yousuf b Tausif Ahmed,4,5,80.00,,146,12.17,56.59
14,07/12/1984,Pakistan,Ibn-e-Qasim Bagh Stadium,c Saadat Ali b Mohsin Kamal,22,35,62.86,,168,12.92,57.34
15,16/02/1985,Pakistan,Eden Park,did not bat,-,-,-,,168,12.92,57.34
16,23/02/1985,Sri Lanka,Melbourne Cricket Ground,b V B John,27,38,71.05,,195,13.93,58.91
17,05/03/1985,India,Sydney Cricket Ground,c †S Viswanath b R M H Binny,9,15,60.00,,204,13.60,58.96
No. of Innings Played = 15,No. of Innings Played = 15,No. of Innings Played = 15,No. of Innings Played = 15,No. of Innings Played = 15,No. of Innings Played = 15,No. of Innings Played = 15,No. of Innings Played = 15,No. of Innings Played = 15,No. of Innings Played = 15,,
