0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,14/06/2015,England,The Rose Bowl,not out,3*,6,50.00,,3,,50.00
2,17/06/2015,England,Trent Bridge,not out,3*,2,150.00,,6,,75.00
3,20/06/2015,England,Riverside Ground,not out,39*,28,139.29,,45,,125.00
4,07/08/2015,Zimbabwe,Harare Sports Club,did not bat,-,-,-,,45,,125.00
5,23/08/2015,South Africa,Senwes Park,did not bat,-,-,-,,45,,125.00
6,26/08/2015,South Africa,Kingsmead,not out,13*,11,118.18,,58,,123.40
No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,,
