0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Harare Sports Club,20.0,2,92,2,0,1/34,46.00,60.00,4.60
Keenan Stadium,4.0,0,22,0,0,0/22,,,5.50
Madhavrao Scindia Cricket Ground,2.0,0,14,0,0,0/14,,,7.00
Nehru Stadium (Pune),4.0,0,23,0,0,0/23,,,5.75
Punjab Cricket Association IS Bindra Stadium,10.0,1,32,2,0,2/32,16.00,30.00,3.20
Queens Sports Club,10.0,1,46,1,0,1/46,46.00,60.00,4.60
Sardar Patel Stadium,7.0,0,44,0,0,0/44,,,6.29
Sawai Mansingh Stadium,9.0,0,53,1,0,1/53,53.00,54.00,5.89
Overall (8),66.0,4,326,6,0,2/32,54.33,66.00,4.94
