0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,49.2,6,172,7,0,3/19,24.57,42.29,3.49
Albion Sports Complex,9.0,1,41,1,0,1/41,41.00,54.00,4.56
AMI Stadium,13.0,0,39,2,0,1/17,19.50,39.00,3.00
Antigua Recreation Ground,7.0,1,38,2,0,2/38,19.00,21.00,5.43
Arbab Niaz Stadium,22.3,2,83,6,0,3/39,13.83,22.50,3.69
Asgiriya Stadium,4.0,0,15,1,0,1/15,15.00,24.00,3.75
Ayub National Stadium,8.0,1,38,0,0,0/38,,,4.75
Barabati Stadium,6.0,1,12,0,0,0/12,,,2.00
Basin Reserve,9.0,1,33,0,0,0/33,,,3.67
Bellerive Oval,19.0,1,77,3,0,2/49,25.67,38.00,4.05
Bourda,8.0,0,59,2,0,2/59,29.50,24.00,7.38
Brabourne Stadium,8.0,2,13,3,0,3/13,4.33,16.00,1.63
Brisbane Cricket Ground,56.4,1,216,5,0,2/34,43.20,68.00,3.81
Carisbrook,10.0,0,42,1,0,1/42,42.00,60.00,4.20
Eden Gardens,19.0,0,106,5,0,3/47,21.20,22.80,5.58
Eden Park,20.0,1,100,1,0,1/41,100.00,120.00,5.00
Edgbaston,18.0,2,59,4,0,2/16,14.75,27.00,3.28
Gaddafi Stadium,66.3,13,254,12,1,4/37,21.17,33.25,3.82
Gandhi Stadium,5.0,1,22,0,0,0/22,,,4.40
Headingley,33.0,4,95,4,0,2/44,23.75,49.50,2.88
Ibn-e-Qasim Bagh Stadium,31.0,6,126,2,0,1/26,63.00,93.00,4.06
Iqbal Stadium,11.2,1,49,1,0,1/13,49.00,68.00,4.32
Jinnah Stadium (Gujwranwala),28.0,0,137,6,0,3/18,22.83,28.00,4.89
Jinnah Stadium (Sialkot),24.0,3,91,3,0,1/25,30.33,52.67,3.46
"KD Singh ""Babu"" Stadium",7.0,0,29,0,0,0/29,,,4.14
Keenan Stadium,10.0,1,55,0,0,0/55,,,5.50
Kennington Oval,17.0,1,73,1,0,1/43,73.00,102.00,4.29
Lal Bahadur Shastri Stadium,9.0,2,27,1,0,1/27,27.00,54.00,3.00
Melbourne Cricket Ground,100.5,10,377,14,0,3/23,26.93,43.21,3.74
National Stadium (Karachi),71.0,10,279,14,1,4/37,19.93,30.43,3.93
Nehru Stadium (Indore),10.0,1,41,2,0,2/41,20.50,30.00,4.10
Nehru Stadium (Pune),7.0,2,20,0,0,0/20,,,2.86
Niaz Stadium,27.0,6,94,7,0,3/15,13.43,23.14,3.48
Old Trafford,11.0,1,48,2,0,2/48,24.00,33.00,4.36
P Sara Oval,5.0,0,12,1,0,1/12,12.00,30.00,2.40
Pindi Club Ground,6.0,0,33,0,0,,,,5.50
Queen's Park Oval,16.0,0,124,1,0,1/48,124.00,96.00,7.75
Rawalpindi Cricket Stadium,8.0,0,30,0,0,0/30,,,3.75
Sabina Park,8.0,1,36,3,0,3/36,12.00,16.00,4.50
Seddon Park,10.0,1,24,2,0,2/24,12.00,30.00,2.40
Sharjah Cricket Stadium,189.5,16,732,31,2,6/14,23.61,36.74,3.86
Sinhalese Sports Club Ground,8.0,2,22,0,0,,,,2.75
Sports Stadium,8.0,0,35,1,0,1/35,35.00,48.00,4.38
Sydney Cricket Ground,65.0,2,252,8,0,2/28,31.50,48.75,3.88
Trent Bridge,47.2,8,146,9,0,3/15,16.22,31.56,3.08
Tyronne Fernando Stadium,7.0,3,11,2,0,2/11,5.50,21.00,1.57
Vidarbha Cricket Association Ground,14.0,0,74,1,0,1/48,74.00,84.00,5.29
WACA Ground,86.5,9,331,11,0,2/30,30.09,47.36,3.81
Zafar Ali (Sahiwal) Stadium,7.0,0,22,0,0,0/22,,,3.14
Overall (49),1241.1,124,4844,182,4,6/14,26.62,40.99,3.90
