0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,6.0,0,37,1,0,1/26,37.00,36.00,6.17
Second,4.0,0,31,1,0,1/31,31.00,24.00,7.75
Overall,10.0,0,68,2,0,1/26,34.00,30.00,6.80
