0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bourda,3.0,0,9,0,0,0/9,,,3.00
Buffalo Park,3.0,0,17,0,0,,,,5.67
Darren Sammy National Cricket Stadium,3.0,0,18,0,0,,,,6.00
Harare Sports Club,1.0,0,7,0,0,,,,7.00
Headingley,4.0,0,28,1,0,1/28,28.00,24.00,7.00
Kennington Oval,3.0,0,17,1,0,1/17,17.00,18.00,5.67
Mangaung Oval,4.0,0,25,0,0,0/25,,,6.25
National Stadium (Karachi),3.0,0,18,0,0,,,,6.00
Newlands,1.0,0,12,0,0,,,,12.00
Old Trafford,1.4,0,7,2,0,2/7,3.50,5.00,4.20
Riverside Ground,2.0,0,13,0,0,,,,6.50
St George's Park,2.0,0,17,0,0,,,,8.50
Wanderers Stadium,8.0,0,31,0,0,0/31,,,3.88
Overall (13),38.4,0,219,4,0,2/7,54.75,58.00,5.66
