0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,03/03/2003,New Zealand,Willowmoore Park,lbw b S E Bond,12,20,60.00,,12,12.00,60.00
2,19/08/2006,Bermuda,"Cricket, Skating & Curling Club",c I H Romaine b R D M Leverock,28,36,77.78,,40,20.00,71.43
3,21/08/2006,Bermuda,"Cricket, Skating & Curling Club",b H Durham,33,49,67.35,,73,24.33,69.52
4,26/11/2006,Netherlands,Senwes Park,lbw b P W Borren,0,2,0.00,,73,18.25,68.22
5,27/11/2006,Bermuda,Senwes Park,lbw b R D M Leverock,21,29,72.41,,94,18.80,69.12
6,30/11/2006,Bermuda,Willowmoore Park,c †D A Minors b H Durham,39,70,55.71,,133,22.17,64.56
7,01/12/2006,Netherlands,Willowmoore Park,lbw b W F Stelling,44,75,58.67,,177,25.29,62.99
8,23/01/2007,Scotland,Mombasa Sports Ground,lbw b P J C Hoffmann,21,24,87.50,,198,24.75,64.92
9,24/01/2007,Kenya,Mombasa Sports Ground,c S O Tikolo b L N Onyango,50,101,49.50,,248,27.56,61.08
10,30/01/2007,Netherlands,Ruaraka Sports Club Ground,c & b D J Reekers,0,7,0.00,,248,24.80,60.05
11,31/01/2007,Scotland,Ruaraka Sports Club Ground,lbw b D R Brown,32,35,91.43,,280,25.45,62.50
12,02/02/2007,Bermuda,Gymkhana Club Ground,c I H Romaine b M O Jones,8,11,72.73,,288,24.00,62.75
13,04/02/2007,Ireland,Jaffrey Sports Club Ground,run out,42,55,76.36,,330,25.38,64.20
14,05/02/2007,Kenya,Jaffrey Sports Club Ground,c S O Tikolo b T M Odoyo,14,11,127.27,,344,24.57,65.52
15,26/02/2007,Bermuda,Antigua Recreation Ground,lbw b D C Borden,83,86,96.51,,427,28.47,69.89
16,28/02/2007,Bangladesh,Antigua Recreation Ground,not out,5*,6,83.33,,432,28.80,70.02
17,14/03/2007,Kenya,Darren Sammy National Cricket Stadium,c S O Tikolo b T M Odoyo,15,29,51.72,,447,27.94,69.20
18,18/03/2007,England,Darren Sammy National Cricket Stadium,lbw b M S Panesar,36,67,53.73,,483,28.41,67.74
19,22/03/2007,New Zealand,Darren Sammy National Cricket Stadium,run out,9,17,52.94,,492,27.33,67.40
20,28/06/2008,Bermuda,Maple Leaf North - West Ground,run out,26,40,65.00,,518,27.26,67.27
21,29/06/2008,Bermuda,Maple Leaf North - West Ground,b G H O'Brien,13,23,56.52,,531,26.55,66.96
22,01/07/2008,Bermuda,Maple Leaf North - West Ground,c sub b R J Trott,130,125,104.00,,661,31.48,72.00
23,18/08/2008,Bermuda,Maple Leaf North - West Ground,c & b D C Borden,16,39,41.03,,677,30.77,70.74
24,22/08/2008,West Indies,Maple Leaf North - West Ground,c S E Findlay b B P Nash,25,32,78.13,,702,30.52,70.98
25,24/08/2008,West Indies,Maple Leaf North - West Ground,b J E Taylor,4,2,200.00,,706,29.42,71.24
26,19/08/2009,Kenya,Maple Leaf North - West Ground,not out,30*,46,65.22,,736,30.67,70.97
27,22/08/2009,Kenya,Maple Leaf North - West Ground,lbw b T M Odoyo,2,8,25.00,,738,29.52,70.62
No. of Innings Played = 27,No. of Innings Played = 27,No. of Innings Played = 27,No. of Innings Played = 27,No. of Innings Played = 27,No. of Innings Played = 27,No. of Innings Played = 27,No. of Innings Played = 27,No. of Innings Played = 27,No. of Innings Played = 27,,
