0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Asgiriya Stadium,4.0,0,31,0,0,0/31,,,7.75
Bert Sutcliffe Oval,10.0,1,50,2,0,2/50,25.00,30.00,5.00
Castle Avenue,5.0,0,34,0,0,0/34,,,6.80
Darren Sammy National Cricket Stadium,10.0,0,77,1,0,1/63,77.00,60.00,7.70
Gymkhana Club Ground,49.3,4,294,11,0,3/29,26.73,27.00,5.94
Harare Sports Club,34.0,1,234,1,0,1/44,234.00,204.00,6.88
Jaffrey Sports Club Ground,5.2,1,18,2,0,1/2,9.00,16.00,3.38
MA Chidambaram Stadium,2.0,0,20,0,0,0/20,,,10.00
Maple Leaf North - West Ground,3.0,0,12,0,0,0/12,,,4.00
Mombasa Sports Ground,17.0,1,84,4,0,3/37,21.00,25.50,4.94
Senwes Park,18.0,0,97,2,0,1/37,48.50,54.00,5.39
Sportpark Westvliet,8.0,1,30,3,0,3/30,10.00,16.00,3.75
Overall (12),165.5,9,981,26,0,3/29,37.73,38.27,5.92
