0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,16.5,0,57,4,0,2/16,14.25,25.25,3.39
Albion Sports Complex,4.0,0,24,0,0,0/24,,,6.00
Melbourne Cricket Ground,39.0,0,234,5,0,2/29,46.80,46.80,6.00
Nehru Stadium (Indore),6.0,0,44,0,0,0/44,,,7.33
Queen's Park Oval,4.0,0,25,1,0,1/25,25.00,24.00,6.25
R Premadasa Stadium,2.0,0,11,0,0,,,,5.50
Sardar Patel Stadium,10.0,0,29,1,0,1/29,29.00,60.00,2.90
Sharjah Cricket Stadium,3.0,0,15,0,0,,,,5.00
Sydney Cricket Ground,23.0,0,126,3,0,2/61,42.00,46.00,5.48
University Stadium,7.0,0,44,1,0,1/44,44.00,42.00,6.29
WACA Ground,10.0,2,57,3,0,2/50,19.00,20.00,5.70
Overall (11),124.5,2,666,18,0,2/16,37.00,41.61,5.34
