0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,45.0,3,224,4,0,2/57,56.00,67.50,4.98
AMI Stadium,29.5,2,120,3,0,2/53,40.00,59.67,4.02
Bangabandhu National Stadium,36.5,2,197,7,0,2/27,28.14,31.57,5.35
Basin Reserve,28.0,2,122,6,0,3/27,20.33,28.00,4.36
Bellerive Oval,36.5,1,176,5,0,2/35,35.20,44.20,4.78
Brisbane Cricket Ground,49.0,4,232,6,0,2/38,38.67,49.00,4.73
Buffalo Park,16.0,2,60,1,0,1/31,60.00,96.00,3.75
Captain Roop Singh Stadium,10.0,1,35,5,1,5/35,7.00,12.00,3.50
Carisbrook,17.0,1,64,1,0,1/38,64.00,102.00,3.76
"Cricket, Skating & Curling Club",82.3,14,320,8,0,2/22,40.00,61.88,3.88
Eden Gardens,23.0,3,106,1,0,1/32,106.00,138.00,4.61
Eden Park,26.0,2,121,5,0,3/48,24.20,31.20,4.65
Gaddafi Stadium,50.3,3,220,11,0,3/28,20.00,27.55,4.36
Harare Sports Club,40.0,4,162,6,0,3/46,27.00,40.00,4.05
Ibn-e-Qasim Bagh Stadium,7.4,0,40,2,0,2/40,20.00,23.00,5.22
Iqbal Stadium,26.0,2,100,4,1,4/31,25.00,39.00,3.85
Jinnah Stadium (Gujwranwala),19.0,1,79,4,0,2/18,19.75,28.50,4.16
Kennington Oval,10.0,0,70,1,0,1/70,70.00,60.00,7.00
Kingsmead,40.0,6,159,4,0,2/37,39.75,60.00,3.98
Lord's,20.0,0,93,5,0,3/54,18.60,24.00,4.65
M Chinnaswamy Stadium,10.0,0,67,1,0,1/67,67.00,60.00,6.70
MA Chidambaram Stadium,10.0,0,61,5,1,5/61,12.20,12.00,6.10
McLean Park,8.0,1,39,0,0,0/39,,,4.88
Melbourne Cricket Ground,44.5,5,178,4,0,2/27,44.50,67.25,3.97
National Stadium (Karachi),48.0,3,210,4,0,2/21,52.50,72.00,4.38
Newlands,11.3,1,60,2,0,2/51,30.00,34.50,5.22
Niaz Stadium,16.0,0,59,7,1,4/29,8.43,13.71,3.69
Old Trafford,6.0,0,42,0,0,0/42,,,7.00
Padang Cricket Ground,24.1,0,109,3,0,2/32,36.33,48.33,4.51
Punjab Cricket Association IS Bindra Stadium,17.0,0,134,1,0,1/70,134.00,102.00,7.88
R Premadasa Stadium,16.5,3,55,3,0,2/18,18.33,33.67,3.27
Rawalpindi Cricket Stadium,50.4,0,211,6,0,2/25,35.17,50.67,4.16
Sabina Park,6.0,1,18,0,0,0/18,,,3.00
Seddon Park,6.4,1,23,0,0,0/23,,,3.45
Sharjah Cricket Stadium,284.5,21,1154,37,2,7/37,31.19,46.19,4.05
Sports Stadium,8.0,1,26,1,0,1/26,26.00,48.00,3.25
St George's Park,9.4,1,25,3,0,3/25,8.33,19.33,2.59
SuperSport Park,20.0,2,62,2,0,1/31,31.00,60.00,3.10
Sydney Cricket Ground,33.0,2,147,3,0,2/28,49.00,66.00,4.45
Trent Bridge,11.0,0,55,2,0,2/55,27.50,33.00,5.00
WACA Ground,48.0,2,166,8,0,3/21,20.75,36.00,3.46
Wanderers Stadium,32.0,1,120,1,0,1/32,120.00,192.00,3.75
Overall (42),1335.2,98,5721,182,6,7/37,31.43,44.02,4.28
