0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
County Ground (Bristol),1,1,0,0,0,0,2,2,2.00,25.00,0,0
Kennington Oval,1,1,1,0,0,0,19*,19,,190.00,0,0
Sophia Gardens,1,1,0,0,0,0,22,22,22.00,75.86,1,0
Trent Bridge,1,1,0,0,0,0,20,20,20.00,105.26,1,0
,,,,,,,,,,,,
