0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,39.0,3,170,1,0,1/39,170.00,234.00,4.36
India,27.3,4,147,5,0,3/46,29.40,33.00,5.35
Netherlands,8.0,0,52,1,0,1/52,52.00,48.00,6.50
New Zealand,38.0,2,181,2,0,1/36,90.50,114.00,4.76
Pakistan,43.5,1,222,8,0,2/32,27.75,32.88,5.06
South Africa,90.0,5,395,16,0,3/44,24.69,33.75,4.39
United Arab Emirates,10.0,1,33,2,0,2/33,16.50,30.00,3.30
West Indies,31.0,2,131,6,0,3/27,21.83,31.00,4.23
Zimbabwe,8.0,0,37,0,0,0/37,,,4.63
Overall (9),295.2,18,1368,41,0,3/27,33.37,43.22,4.63
