0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,57.0,2,254,10,0,3/47,25.40,34.20,4.46
Second,111.3,5,471,21,1,4/44,22.43,31.86,4.22
Overall,168.3,7,725,31,1,4/44,23.39,32.61,4.30
