0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,06/01/1985,West Indies,Melbourne Cricket Ground,I V A Richards (c †W B Phillips),9.5,1/52,,59.00,5.29,1,52.00
2.0,08/01/1985,Sri Lanka,Sydney Cricket Ground,,10.0,0/49,,119.00,5.09,,101.00
3.0,13/01/1985,West Indies,Brisbane Cricket Ground,H A Gomes (b),7.0,2/33,,53.67,4.99,2,44.67
,,,,R B Richardson (b),,,,,,3,
4.0,15/01/1985,West Indies,Sydney Cricket Ground,H A Gomes (c K C Wessels),10.0,3/30,,36.83,4.45,4,27.33
,,,,D L Haynes (c S P O'Donnell),,,,,,5,
,,,,C H Lloyd (c †S J Rixon),,,,,,6,
5.0,19/01/1985,Sri Lanka,Melbourne Cricket Ground,,9.2,0/36,,46.17,4.33,,33.33
6.0,20/01/1985,West Indies,Melbourne Cricket Ground,I V A Richards (c D C Boon),10.0,1/50,,48.14,4.45,7,35.71
7.0,23/01/1985,Sri Lanka,Sydney Cricket Ground,R J Ratnayake (b),10.0,1/59,,49.63,4.67,8,38.63
8.0,27/01/1985,West Indies,Adelaide Oval,C G Greenidge (lbw),7.0,2/37,,43.90,4.73,9,34.60
,,,,R B Richardson (c S B Smith),,,,,,10,
9.0,06/02/1985,West Indies,Sydney Cricket Ground,P J L Dujon (b),10.0,3/44,,38.38,4.69,11,30.00
,,,,C H Lloyd (c K C Wessels),,,,,,12,
,,,,I V A Richards (b),,,,,,13,
10.0,10/02/1985,West Indies,Melbourne Cricket Ground,,10.0,0/56,,43.00,4.79,,34.31
11.0,12/02/1985,West Indies,Sydney Cricket Ground,H A Gomes (c A R Border),10.0,2/36,,41.27,4.67,14,32.13
,,,,I V A Richards (c sub),,,,,,15,
12.0,17/02/1985,England,Melbourne Cricket Ground,C S Cowdrey (lbw),10.0,3/39,,37.72,4.60,16,28.94
,,,,P R Downton (c R J McCurdy),,,,,,17,
,,,,G Fowler (c & b),,,,,,18,
13.0,24/02/1985,Pakistan,Melbourne Cricket Ground,,8.0,0/51,,40.39,4.72,,31.78
14.0,29/03/1985,India,Sharjah Cricket Stadium,M Azharuddin (c D M Jones),10.0,3/36,,37.48,4.64,19,28.95
,,,,K Srikkanth (lbw),,,,,,20,
,,,,D B Vengsarkar (b),,,,,,21,
15.0,30/05/1985,England,Old Trafford,P J W Allott (b),11.0,3/46,,35.54,4.60,22,27.25
,,,,N G Cowans (c & b),,,,,,23,
,,,,G Fowler (c †W B Phillips),,,,,,24,
16.0,01/06/1985,England,Edgbaston,M W Gatting (c G F Lawson),11.0,2/56,,35.35,4.64,25,27.31
,,,,G A Gooch (b),,,,,,26,
