0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Central Broward Regional Park,17.0,0,80,1,0,1/37,80.00,102.00,4.71
Wanderers Cricket Ground,4.0,0,11,0,0,0/11,,,2.75
Overall (2),21.0,0,91,1,0,1/37,91.00,126.00,4.33
