0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arun Jaitley Stadium,3.0,0,20,0,0,0/20,,,6.67
Bay Oval,10.0,0,34,1,0,1/34,34.00,60.00,3.40
"Cricket, Skating & Curling Club",20.0,0,125,4,0,2/26,31.25,30.00,6.25
Hazelaarweg,5.0,1,24,0,0,0/24,,,4.80
Maple Leaf North - West Ground,9.0,1,44,0,0,0/44,,,4.89
Sabina Park,9.0,1,60,1,0,1/60,60.00,54.00,6.67
Sportpark Thurlede,18.0,0,65,3,0,2/33,21.67,36.00,3.61
Sportpark Westvliet,9.0,0,34,0,0,0/34,,,3.78
VRA Ground,19.0,5,79,3,0,3/35,26.33,38.00,4.16
Overall (9),102.0,8,485,12,0,3/35,40.42,51.00,4.75
