0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,8.0,0,44,0,0,0/19,,,5.50
AMI Stadium,49.0,2,206,3,0,1/33,68.67,98.00,4.20
Arbab Niaz Stadium,8.0,0,35,0,0,0/35,,,4.38
Arnos Vale Ground,10.0,1,46,1,0,1/46,46.00,60.00,4.60
Basin Reserve,47.0,3,177,5,0,2/14,35.40,56.40,3.77
Bellerive Oval,13.0,2,50,0,0,0/25,,,3.85
Bourda,10.0,1,35,1,0,1/35,35.00,60.00,3.50
Bulawayo Athletic Club,10.0,2,26,3,0,3/26,8.67,20.00,2.60
Carisbrook,36.0,1,151,3,0,2/29,50.33,72.00,4.19
Eden Gardens,10.0,1,53,0,0,0/53,,,5.30
Eden Park,85.0,8,320,7,0,2/28,45.71,72.86,3.76
Gaddafi Stadium,8.0,0,36,0,0,0/36,,,4.50
Harare Sports Club,10.0,0,48,1,0,1/48,48.00,60.00,4.80
Jinnah Stadium (Gujwranwala),3.0,0,24,0,0,0/24,,,8.00
Jinnah Stadium (Sialkot),7.0,0,44,1,0,1/44,44.00,42.00,6.29
Lal Bahadur Shastri Stadium,15.0,0,64,0,0,0/27,,,4.27
M Chinnaswamy Stadium,17.0,0,66,3,0,3/36,22.00,34.00,3.88
MA Chidambaram Stadium,8.0,0,45,1,0,1/45,45.00,48.00,5.63
McLean Park,19.0,2,65,3,0,2/16,21.67,38.00,3.42
Melbourne Cricket Ground,4.0,0,22,0,0,0/22,,,5.50
Nehru Stadium (Indore),6.0,0,45,1,0,1/45,45.00,36.00,7.50
Punjab Cricket Association IS Bindra Stadium,10.0,0,49,1,0,1/49,49.00,60.00,4.90
Queen's Park Oval,18.0,0,75,1,0,1/30,75.00,108.00,4.17
Reliance Stadium,10.0,0,43,0,0,0/43,,,4.30
Sabina Park,5.0,0,28,0,0,0/28,,,5.60
Sector 16 Stadium,8.0,0,26,0,0,0/26,,,3.25
Seddon Park,29.0,1,110,1,0,1/31,110.00,174.00,3.79
Sharjah Cricket Stadium,71.5,6,272,9,0,3/22,30.22,47.89,3.79
Vidarbha Cricket Association Ground,4.0,0,36,0,0,0/36,,,9.00
WACA Ground,3.0,0,20,0,0,0/20,,,6.67
Overall (30),541.5,30,2261,45,0,3/22,50.24,72.24,4.17
