0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,12.0,0,55,2,0,1/20,27.50,36.00,4.58
Arun Jaitley Stadium,7.0,0,40,0,0,0/40,,,5.71
County Ground (Bristol),11.0,0,62,0,0,,,,5.64
Eden Gardens,1.0,0,8,0,0,0/8,,,8.00
Edgbaston,13.0,0,72,2,0,2/42,36.00,39.00,5.54
Kennington Oval,5.0,0,32,0,0,,,,6.40
Kensington Oval,10.0,0,39,3,0,3/39,13.00,20.00,3.90
Kingsmead,5.0,0,24,0,0,,,,4.80
Lord's,6.0,0,33,0,0,,,,5.50
MA Chidambaram Stadium,0.4,0,7,0,0,0/7,,,10.50
Melbourne Cricket Ground,1.0,0,12,0,0,,,,12.00
Newlands,4.0,0,21,0,0,,,,5.25
Old Trafford,13.0,1,58,4,1,4/22,14.50,19.50,4.46
Providence Stadium,9.0,0,34,1,0,1/34,34.00,54.00,3.78
Queens Sports Club,8.0,0,35,1,0,1/35,35.00,48.00,4.38
Rangiri Dambulla International Stadium,1.0,0,3,0,0,,,,3.00
Sir Vivian Richards Stadium,3.0,0,14,0,0,,,,4.67
St George's Park,8.0,0,41,0,0,0/10,,,5.13
SuperSport Park,5.0,0,22,1,0,1/22,22.00,30.00,4.40
Wankhede Stadium,10.0,1,37,2,0,2/37,18.50,30.00,3.70
Overall (20),132.4,2,649,16,1,4/22,40.56,49.75,4.89
