0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Brisbane Cricket Ground,7.0,0,44,0,0,0/44,,,6.29
County Ground (Bristol),8.0,0,39,2,0,2/39,19.50,24.00,4.88
Edgbaston,10.0,1,35,0,0,0/35,,,3.50
Mahinda Rajapaksha International Cricket Stadium,2.0,0,4,1,0,1/4,4.00,12.00,2.00
Mangaung Oval,4.0,0,25,0,0,0/25,,,6.25
Melbourne Cricket Ground,9.0,0,60,1,0,1/60,60.00,54.00,6.67
Old Trafford,10.0,1,27,1,0,1/27,27.00,60.00,2.70
Sharjah Cricket Stadium,46.0,0,208,2,0,1/35,104.00,138.00,4.52
Shere Bangla National Stadium,3.0,0,29,0,0,,,,9.67
Sinhalese Sports Club Ground,7.0,0,26,1,0,1/26,26.00,42.00,3.71
Sydney Cricket Ground,9.0,0,34,3,0,3/34,11.33,18.00,3.78
WACA Ground,2.0,0,11,0,0,0/11,,,5.50
Overall (12),117.0,2,542,11,0,3/34,49.27,63.82,4.63
