0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Gaddafi Stadium,10.0,1,60,2,0,2/39,30.00,30.00,6.00
ICC Global Cricket Academy,20.0,1,97,4,0,2/47,24.25,30.00,4.85
Westpac Stadium,7.2,0,45,0,0,0/45,,,6.14
Overall (3),37.2,2,202,6,0,2/39,33.67,37.33,5.41
