0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,117.0,9,524,21,1,4/44,24.95,33.43,4.48
Australia,58.3,3,264,8,0,2/31,33.00,43.88,4.51
Bangladesh,43.0,2,229,7,0,3/43,32.71,36.86,5.33
Bermuda,4.0,0,25,0,0,0/25,,,6.25
Canada,36.0,3,153,6,0,2/34,25.50,36.00,4.25
England,26.0,1,139,4,0,2/28,34.75,39.00,5.35
India,10.0,1,34,0,0,0/34,,,3.40
Ireland,9.0,1,46,4,1,4/46,11.50,13.50,5.11
Kenya,55.0,5,230,10,0,3/40,23.00,33.00,4.18
Netherlands,9.0,0,74,1,0,1/74,74.00,54.00,8.22
New Zealand,8.0,0,55,1,0,1/55,55.00,48.00,6.88
Pakistan,23.0,2,78,4,0,3/32,19.50,34.50,3.39
Papua New Guinea,10.0,3,41,2,0,2/41,20.50,30.00,4.10
Scotland,48.4,2,252,12,1,4/63,21.00,24.33,5.18
South Africa,17.0,1,85,3,0,2/26,28.33,34.00,5.00
Sri Lanka,24.0,0,167,4,0,2/45,41.75,36.00,6.96
United Arab Emirates,16.0,5,41,6,1,4/15,6.83,16.00,2.56
West Indies,32.5,1,193,5,0,3/65,38.60,39.40,5.88
Zimbabwe,53.0,2,263,6,0,2/39,43.83,53.00,4.96
Overall (19),600.0,41,2893,104,4,4/15,27.82,34.62,4.82
