0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,2,2,0,0,1,0,73,105,52.50,100.96,2,0
Arun Jaitley Stadium,2,2,0,0,0,0,12,13,6.50,54.17,1,0
Barabati Stadium,2,2,0,1,0,0,113,124,62.00,101.64,1,0
Barsapara Cricket Stadium,1,1,0,0,0,0,4,4,4.00,66.67,1,0
Bay Oval,2,2,0,0,1,0,66,94,47.00,100.00,1,0
Brabourne Stadium,1,1,0,0,0,0,38,38,38.00,95.00,0,0
Brisbane Cricket Ground,2,2,0,0,0,0,6,7,3.50,77.78,0,0
Dr YS Rajasekhara Reddy Cricket Stadium,4,4,1,1,0,1,100*,164,54.67,106.49,2,0
Dubai International Cricket Stadium,5,5,0,2,0,0,127,342,68.40,102.09,6,0
Eden Park,2,2,0,0,0,0,28,32,16.00,71.11,2,0
Edgbaston,5,5,1,0,2,0,97*,290,72.50,118.37,1,0
Green Park,3,3,0,1,0,0,119,156,52.00,109.09,2,0
Greenfield International Stadium,1,1,0,0,0,0,6,6,6.00,120.00,1,0
Harare Sports Club,3,3,0,1,0,0,116,168,56.00,93.33,3,0
Headingley,2,2,0,0,0,0,44,75,37.50,80.65,0,0
Himachal Pradesh Cricket Association Stadium,2,2,0,0,0,1,35,35,17.50,85.37,2,0
Holkar Cricket Stadium,1,1,0,0,0,0,23,23,23.00,67.65,0,0
JSCA International Stadium Complex,2,2,1,0,0,0,14*,15,15.00,68.18,0,0
Kennington Oval,5,5,1,3,1,0,125,443,110.75,98.66,0,0
Khan Shaheb Osman Ali Stadium,2,2,0,0,1,0,94,122,61.00,77.22,0,0
Kingsmead,2,2,0,0,0,1,35,35,17.50,112.90,0,0
Lord's,1,1,0,0,0,0,36,36,36.00,120.00,1,0
M Chinnaswamy Stadium,1,1,0,0,1,0,60,60,60.00,105.26,1,0
MA Chidambaram Stadium,1,1,0,0,0,0,7,7,7.00,46.67,1,0
Maharashtra Cricket Association Stadium,4,4,0,0,1,0,68,111,27.75,72.08,1,0
Manuka Oval,1,1,0,1,0,0,126,126,126.00,111.50,0,0
McLean Park,2,2,1,0,1,0,75*,107,107.00,71.81,0,0
Melbourne Cricket Ground,5,5,0,1,1,0,137,260,52.00,77.15,5,0
Nehru Stadium (Kochi),2,2,0,0,1,0,68,73,36.50,74.49,3,0
Newlands,1,1,0,0,1,0,76,76,76.00,120.63,0,0
Pallekele International Cricket Stadium,2,2,0,0,0,0,49,54,27.00,101.89,1,0
Providence Stadium,1,0,0,0,0,0,0,0,,,0,0
Punjab Cricket Association IS Bindra Stadium,3,3,0,1,1,0,143,219,73.00,116.49,2,0
Queen's Park Oval,9,9,0,0,4,0,87,342,38.00,85.93,1,0
Queens Sports Club,1,1,0,0,0,0,41,41,41.00,107.89,0,0
R Premadasa Stadium,1,1,0,0,0,0,4,4,4.00,66.67,1,0
Rajiv Gandhi International Stadium,2,2,0,0,1,1,91,91,45.50,113.75,1,0
Rangiri Dambulla International Stadium,1,1,1,1,0,0,132*,132,,146.67,1,0
Sabina Park,4,4,0,0,0,0,24,50,12.50,61.73,4,0
Sardar Patel Stadium,1,1,0,0,1,0,79,79,79.00,98.75,1,0
Saurashtra Cricket Association Stadium,1,1,0,0,0,0,13,13,13.00,44.83,0,0
Sawai Mansingh Stadium,1,1,0,0,1,0,95,95,95.00,110.47,0,0
Seddon Park,3,3,0,1,0,0,100,125,41.67,98.43,1,0
Shere Bangla National Stadium,5,5,0,0,3,0,75,228,45.60,87.02,1,0
Sir Vivian Richards Stadium,3,3,0,0,0,0,5,11,3.67,39.29,1,0
Sophia Gardens,3,3,0,1,1,0,114,193,64.33,92.79,1,0
St George's Park,1,1,0,0,0,0,34,34,34.00,147.83,0,0
SuperSport Park,3,2,1,0,1,0,51*,69,69.00,76.67,1,0
Sydney Cricket Ground,4,4,0,0,1,1,78,131,32.75,118.02,2,0
The Rose Bowl,1,1,0,0,0,0,8,8,8.00,66.67,0,0
Trent Bridge,2,2,0,0,0,0,40,56,28.00,112.00,0,0
Vidarbha Cricket Association Stadium,2,2,0,1,0,0,100,121,60.50,92.37,1,0
WACA Ground,4,4,0,0,0,0,38,70,17.50,59.32,3,0
Wanderers Stadium,2,2,0,1,0,0,109,121,60.50,102.54,0,0
Wankhede Stadium,2,2,0,0,1,0,60,69,34.50,97.18,0,0
Westpac Stadium,2,2,0,0,0,0,9,15,7.50,36.59,2,0
Overall (56),133,131,7,17,27,5,143,5518,44.50,94.02,62,0
