0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,9.0,1,50,1,0,1/50,50.00,54.00,5.56
Arbab Niaz Stadium,8.0,1,32,0,0,0/32,,,4.00
Arnos Vale Ground,7.0,1,30,0,0,0/30,,,4.29
Arun Jaitley Stadium,7.0,0,32,1,0,1/32,32.00,42.00,4.57
Captain Roop Singh Stadium,10.0,0,35,1,0,1/35,35.00,60.00,3.50
Darren Sammy National Cricket Stadium,9.0,0,35,1,0,1/35,35.00,54.00,3.89
Dubai International Cricket Stadium,11.0,0,50,0,0,0/18,,,4.55
Edgbaston,8.0,1,31,1,0,1/31,31.00,48.00,3.88
Gaddafi Stadium,56.0,4,296,11,0,3/43,26.91,30.55,5.29
Green Park,10.0,1,46,0,0,0/46,,,4.60
Iqbal Stadium,24.2,2,107,6,0,3/33,17.83,24.33,4.40
Melbourne Cricket Ground,8.0,1,27,1,0,1/27,27.00,48.00,3.38
Multan Cricket Stadium,18.3,1,124,3,0,2/27,41.33,37.00,6.70
National Stadium (Karachi),77.0,10,379,16,1,4/42,23.69,28.88,4.92
Nehru Stadium (Guwahati),8.0,0,50,0,0,0/50,,,6.25
Niaz Stadium,6.0,0,43,2,0,2/43,21.50,18.00,7.17
Punjab Cricket Association IS Bindra Stadium,25.0,6,131,3,0,2/26,43.67,50.00,5.24
R Premadasa Stadium,22.1,3,71,7,1,5/30,10.14,19.00,3.20
Sabina Park,20.0,3,73,5,0,3/44,14.60,24.00,3.65
Sawai Mansingh Stadium,17.0,1,92,3,0,2/52,30.67,34.00,5.41
Sheikh Zayed Stadium,45.0,2,227,9,1,4/59,25.22,30.00,5.04
Shere Bangla National Stadium,20.0,0,121,2,0,2/58,60.50,60.00,6.05
Sinhalese Sports Club Ground,9.0,0,40,0,0,0/40,,,4.44
Sydney Cricket Ground,13.0,0,55,1,0,1/33,55.00,78.00,4.23
WACA Ground,38.2,1,227,3,0,2/67,75.67,76.67,5.92
Wanderers Stadium,7.0,2,26,0,0,0/26,,,3.71
Overall (26),493.2,41,2430,77,3,5/30,31.56,38.44,4.93
