0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
England,1,1,0,0,0,0,9,9,9.00,75.00,1,0
Pakistan,2,2,0,0,0,0,16,22,11.00,50.00,0,0
West Indies,10,10,0,0,1,4,51,91,9.10,51.70,3,0
Overall (3),13,13,0,0,1,4,51,122,9.38,52.59,4,0
