0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,18,18,0,2,3,1,137,699,38.83,88.26,12,0
Bangladesh,7,7,0,0,4,0,94,350,50.00,83.33,1,0
England and Wales,19,19,2,4,4,0,125,1101,64.76,101.29,3,0
India,39,39,2,5,8,3,143,1516,40.97,95.95,21,0
New Zealand,11,11,1,1,2,0,100,373,37.30,81.80,6,0
South Africa,9,8,1,1,2,1,109,335,47.86,103.08,1,0
Sri Lanka,4,4,1,1,0,0,132*,190,63.33,127.52,3,0
United Arab Emirates,5,5,0,2,0,0,127,342,68.40,102.09,6,0
West Indies,17,16,0,0,4,0,87,403,25.19,79.49,6,0
Zimbabwe,4,4,0,1,0,0,116,209,52.25,95.87,3,0
,,,,,,,,,,,,
