0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,6,5,1,0,0,0,36,100,25.00,84.75,7,1
Albion Sports Complex,1,1,1,0,0,0,0*,0,,,1,0
AMI Stadium,1,1,0,0,0,0,12,12,12.00,92.31,0,0
Basin Reserve,1,1,0,0,1,0,53,53,53.00,165.63,1,1
Brisbane Cricket Ground,1,1,0,0,0,0,8,8,8.00,88.89,1,0
Carisbrook,1,1,0,0,0,0,23,23,23.00,48.94,1,0
Eden Park,1,1,0,0,0,0,10,10,10.00,90.91,1,0
Edgbaston,1,1,0,0,0,0,14,14,14.00,87.50,2,0
Jawaharlal Nehru Stadium (Delhi),1,1,0,0,0,0,1,1,1.00,33.33,3,1
Keenan Stadium,1,0,0,0,0,0,0,0,,,0,0
Lord's,1,1,0,0,0,0,10,10,10.00,200.00,0,0
Melbourne Cricket Ground,13,11,2,0,3,0,67,319,35.44,81.79,8,0
Mindoo Philip Park,1,1,0,0,0,1,0,0,0.00,,1,0
National Stadium (Karachi),1,0,0,0,0,0,0,0,,,0,0
Nehru Stadium (Indore),1,1,0,0,0,0,33,33,33.00,143.48,0,0
Old Trafford,1,1,0,0,0,0,28,28,28.00,75.68,2,0
Queen's Park Oval,1,1,0,0,0,0,10,10,10.00,83.33,1,0
Sabina Park,1,1,0,0,0,0,13,13,13.00,118.18,0,0
Sardar Patel Stadium,1,0,0,0,0,0,0,0,,,0,2
Sydney Cricket Ground,9,9,0,0,1,0,50,115,12.78,64.61,8,1
University Stadium,1,0,0,0,0,0,0,0,,,2,0
WACA Ground,2,2,2,0,1,0,75*,103,,125.61,3,1
Overall (22),48,41,6,0,6,1,75*,852,24.34,85.71,42,7
