0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Dubai International Cricket Stadium,7.0,0,38,2,0,2/38,19.00,21.00,5.43
Grange Cricket Club,5.2,0,30,0,0,0/30,,,5.63
Headingley,14.0,0,83,3,0,3/32,27.67,28.00,5.93
Kennington Oval,8.0,0,40,2,0,2/40,20.00,24.00,5.00
Kingsmead,8.0,0,42,1,0,1/42,42.00,48.00,5.25
Newlands,4.0,0,21,0,0,0/3,,,5.25
Pallekele International Cricket Stadium,24.0,0,134,3,0,2/35,44.67,48.00,5.58
Queens Sports Club,1.0,0,4,0,0,,,,4.00
R Premadasa Stadium,32.0,0,147,4,0,2/49,36.75,48.00,4.59
Rangiri Dambulla International Stadium,12.0,0,61,2,0,1/19,30.50,36.00,5.08
Riverside Ground,16.0,0,96,0,0,0/47,,,6.00
Saxton Oval,5.0,0,35,0,0,0/35,,,7.00
Sheikh Zayed Stadium,5.0,0,22,0,0,0/22,,,4.40
Sophia Gardens,2.0,0,10,0,0,,,,5.00
St George's Park,12.0,1,50,3,0,3/41,16.67,24.00,4.17
SuperSport Park,12.0,0,79,2,0,2/55,39.50,36.00,6.58
The Village,1.0,0,7,0,0,0/7,,,7.00
Wanderers Stadium,5.0,0,29,0,0,0/8,,,5.80
Overall (18),173.2,1,928,22,0,3/32,42.18,47.27,5.35
