0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,6.0,0,29,0,0,0/7,,,4.83
Australia,27.0,0,137,5,0,2/35,27.40,32.40,5.07
Bangladesh,27.0,0,126,4,0,2/38,31.50,40.50,4.67
England,24.0,0,110,5,0,3/32,22.00,28.80,4.58
India,6.0,0,51,0,0,0/51,,,8.50
Ireland,1.0,0,7,0,0,0/7,,,7.00
New Zealand,5.0,0,35,0,0,,,,7.00
Pakistan,1.0,0,3,0,0,0/3,,,3.00
Scotland,5.2,0,30,0,0,0/30,,,5.63
South Africa,60.0,1,347,8,0,3/41,43.38,45.00,5.78
West Indies,10.0,0,49,0,0,,,,4.90
Zimbabwe,1.0,0,4,0,0,,,,4.00
Overall (12),173.2,1,928,22,0,3/32,42.18,47.27,5.35
