0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,64.0,2,275,6,0,2/35,45.83,64.00,4.30
Second,102.0,7,414,17,2,4/34,24.35,36.00,4.06
Overall,166.0,9,689,23,2,4/34,29.96,43.30,4.15
